"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.0005,572.999999999994
0.001,572.999999999908
0.0015,572.999999999485
0.002,572.999999998568
0.0025,572.999999998771
0.003,573.000000007878
0.0035,573.00000004842
0.004,573.000000171461
0.0045,573.000000476182
0.005,573.000001135106
0.0055,573.000002424227
0.006,573.000004756736
0.0065,573.000008718751
0.007,573.000015105182
0.0075,573.000024953829
0.008,573.000039576209
0.0085,573.000060583421
0.009,573.000089905993
0.00950000000000001,573.000129806874
0.01,573.000182887135
0.0105,573.00025208421
0.011,573.000340662874
0.0115,573.000452199388
0.012,573.000590559424
0.0125,573.000759870576
0.013,573.000964490309
0.0135,573.001208970323
0.014,573.001498018251
0.0145,573.00183645762
0.015,573.002229186996
0.0155,573.00268113907
0.016,573.003197240466
0.0165,573.003782368828
0.017,573.004441327059
0.0175,573.005178799123
0.018,573.005999319582
0.0185,573.006907245343
0.019,573.007906729768
0.0195,573.009001699918
0.02,573.010195837027
0.0205,573.011492560193
0.021,573.012895013212
0.0215,573.014406054435
0.022,573.016028249512
0.0225,573.017763866819
0.023,573.01961487542
0.0235,573.02158294532
0.024,573.023669449836
0.0245,573.025875469831
0.025,573.028201799627
0.0255,573.030648954405
0.026,573.033217178836
0.0265,573.035906456799
0.027,573.038716521991
0.0275,573.041646869262
0.028,573.044696766489
0.0285,573.047865266898
0.029,573.051151221652
0.0295,573.054553292599
0.03,573.058069965095
0.0305,573.061699560778
0.031,573.065440250224
0.0315,573.069290065405
0.032,573.073246911885
0.0325,573.077308580721
0.033,573.081472759997
0.0335,573.085737045964
0.034,573.090098953765
0.0345,573.094555927708
0.035,573.099105351091
0.0355,573.103744555547
0.036,573.108470829909
0.0365,573.113281428598
0.037,573.118173579534
0.0375,573.123144491565
0.038,573.128191361433
0.0385,573.133311380288
0.039,573.138501739735
0.0395,573.143759637471
0.04,573.14908228248
0.0405,573.154466899841
0.041,573.15991073513
0.0415,573.165411058468
0.042,573.170965168189
0.0425,573.176570394193
0.043,573.182224100962
0.0435,573.187923690264
0.044,573.1936666036
0.0445,573.199450324323
0.045,573.205272379568
0.0455,573.211130341886
0.046,573.21702183067
0.0465,573.22294451339
0.047,573.228896106596
0.0475,573.234874376761
0.048,573.240877140951
0.0485,573.246902267323
0.049,573.252947675504
0.0495,573.259011336795
0.05,573.265091274291
0.0505,573.271185562863
0.051,573.277292329043
0.0515,573.283409750804
0.052,573.289536057273
0.0525,573.295669528351
0.053,573.301808494255
0.0535,573.30795133501
0.054,573.31409647988
0.0545,573.32024240674
0.055,573.326387641407
0.0555,573.332530756932
0.056,573.338670372863
0.0565,573.344805154448
0.057,573.350933811859
0.0575,573.357055099348
0.058,573.363167814413
0.0585,573.369270796934
0.059,573.37536292831
0.0595,573.381443130564
0.06,573.387510365479
0.0605,573.393563633682
0.061,573.399601973766
0.0615,573.405624461395
0.062,573.411630208409
0.0625,573.41761836194
0.063,573.423588103522
0.0635,573.429538648231
0.064,573.435469243793
0.0645,573.441379169748
0.065,573.447267736584
0.0655,573.453134284903
0.066,573.458978184597
0.0665,573.464798240608
0.067,573.47059456971
0.0675,573.476366619179
0.068,573.482113838165
0.0685,573.487835711604
0.069,573.493531757011
0.0695,573.499201520198
0.07,573.50484457253
0.0705,573.510460509187
0.071,573.516048947915
0.0715000000000001,573.521609528073
0.0720000000000001,573.527141909799
0.0725000000000001,573.532645773269
0.0730000000000001,573.538120818008
0.0735000000000001,573.543566762222
0.0740000000000001,573.548983342178
0.0745000000000001,573.554370311592
0.0750000000000001,573.559727441043
0.0755000000000001,573.565054517397
0.0760000000000001,573.570351343263
0.0765000000000001,573.575617736456
0.0770000000000001,573.580853529471
0.0775000000000001,573.58605856898
0.0780000000000001,573.591232715346
0.0785000000000001,573.596375842138
0.0790000000000001,573.601487835673
0.0795000000000001,573.606568594565
0.0800000000000001,573.611618029289
0.0805000000000001,573.616636061756
0.0810000000000001,573.621622624904
0.0815000000000001,573.626577662288
0.0820000000000001,573.63150112771
0.0825000000000001,573.63639298482
0.0830000000000001,573.641253206777
0.0835000000000001,573.646081775871
0.0840000000000001,573.650878683188
0.0845000000000001,573.655643928284
0.0850000000000001,573.660377518847
0.0855000000000001,573.665079470399
0.0860000000000001,573.669749805977
0.0865000000000001,573.674388555851
0.0870000000000001,573.678995757231
0.0875000000000001,573.68357145399
0.0880000000000001,573.688115696404
0.0885000000000001,573.692628540883
0.0890000000000001,573.697110049724
0.0895000000000001,573.701560290868
0.0900000000000001,573.705979337661
0.0905000000000001,573.710367268631
0.0910000000000001,573.714724167262
0.0915000000000001,573.719050121778
0.0920000000000001,573.723345224944
0.0925000000000001,573.727609573865
0.0930000000000001,573.731843269779
0.0935000000000001,573.736046417891
0.0940000000000001,573.74021912717
0.0945000000000001,573.744361510189
0.0950000000000001,573.74847368295
0.0955000000000001,573.752555764719
0.0960000000000001,573.756607877868
0.0965000000000001,573.760630147723
0.0970000000000001,573.764622702422
0.0975000000000001,573.768585672753
0.0980000000000001,573.772519192037
0.0985000000000001,573.776423395987
0.0990000000000001,573.780298422575
0.0995000000000001,573.784144411904
0.1,573.787961506109
0.1005,573.791749849213
0.101,573.795509587033
0.1015,573.799240867068
0.102,573.802943838387
0.1025,573.806618651546
0.103,573.810265458465
0.1035,573.81388441236
0.104,573.817475667635
0.1045,573.821039379803
0.105,573.8245757054
0.1055,573.8280848019
0.106,573.831566827649
0.1065,573.835021941771
0.107,573.838450304111
0.1075,573.841852075163
0.108,573.845227415988
0.1085,573.848576488177
0.109,573.851899453758
0.1095,573.855196475157
0.11,573.858467715128
0.1105,573.861713336713
0.111,573.864933503167
0.1115,573.868128377923
0.112,573.871298124538
0.1125,573.874442906642
0.113,573.877562887895
0.1135,573.880658231946
0.114,573.883729102386
0.1145,573.886775662708
0.115,573.88979807627
0.1155,573.892796506261
0.116,573.895771115659
0.1165,573.898722067192
0.117,573.901649523328
0.1175,573.904553646211
0.118,573.907434597658
0.1185,573.910292539117
0.119,573.913127631641
0.1195,573.915940035862
0.12,573.91872991197
0.1205,573.921497419677
0.121,573.924242718212
0.1215,573.926965966279
0.122,573.929667322055
0.1225,573.932346943154
0.123,573.935004986615
0.1235,573.937641608885
0.124,573.940256965801
0.1245,573.94285121257
0.125,573.945424503756
0.1255,573.947976993264
0.126,573.950508834333
0.1265,573.953020179505
0.127,573.955511180635
0.1275,573.957981988859
0.128,573.960432754596
0.1285,573.962863627531
0.129,573.965274756608
0.1295,573.967666290015
0.13,573.970038375181
0.1305,573.972391158769
0.131,573.974724786662
0.1315,573.977039403954
0.132,573.979335154961
0.1325,573.981612183186
0.133,573.983870631336
0.1335,573.98611064131
0.134,573.98833235419
0.1345,573.990535910243
0.135,573.992721448911
0.1355,573.994889108808
0.136,573.99703902772
0.1365,573.999171342601
0.137,574.001286189569
0.1375,574.003383703898
0.138,574.005464020032
0.1385,574.007527271563
0.139,574.009573591244
0.1395,574.011603110985
0.14,574.013615961847
0.1405,574.015612274045
0.141,574.017592176946
0.1415,574.019555799072
0.142,574.0215032681
0.1425,574.023434710852
0.143,574.025350253311
0.1435,574.027250020613
0.144,574.029134137046
0.1445,574.031002726057
0.145,574.032855910248
0.1455,574.034693811383
0.146,574.036516550382
0.1465,574.038324247331
0.147,574.040117021479
0.1475,574.041894991238
0.148,574.04365827419
0.1485,574.045406987087
0.149,574.047141245855
0.1495,574.048861165595
0.15,574.050566860585
0.1505,574.052258444282
0.151,574.05393602933
0.1515,574.055599727559
0.152,574.057249649986
0.1525,574.058885906822
0.153,574.060508607475
0.1535,574.06211786055
0.154,574.063713773857
0.1545,574.065296454413
0.155,574.066866008439
0.1555,574.068422541375
0.156,574.069966157876
0.1565,574.071496961819
0.157,574.073015056303
0.1575,574.074520543657
0.158,574.076013525439
0.1585,574.07749410245
0.159,574.078962374724
0.1595,574.080418441543
0.16,574.081862401435
0.1605,574.083294352186
0.161,574.084714390826
0.1615,574.08612261366
0.162,574.087519116248
0.1625,574.088903993422
0.163,574.090277339288
0.1635,574.091639247231
0.164,574.09298980991
0.1645,574.09432911928
0.165,574.095657266579
0.1655,574.096974342344
0.166,574.098280436409
0.1665,574.099575637911
0.167,574.100860035295
0.1675,574.10213371632
0.168,574.103396768059
0.1685,574.104649276905
0.169,574.105891328581
0.1695,574.107123008136
0.17,574.108344399952
0.1705,574.10955558775
0.171,574.110756654596
0.1715,574.111947682901
0.172,574.113128754432
0.1725,574.114299950301
0.173,574.115461350993
0.1735,574.11661303635
0.174,574.117755085585
0.1745,574.118887577285
0.175,574.120010589413
0.1755,574.121124199315
0.176,574.122228483723
0.1765,574.12332351876
0.177,574.124409379944
0.1775,574.125486142193
0.178,574.126553879828
0.1785,574.127612666577
0.179,574.128662575576
0.1795,574.129703679388
0.18,574.130736049986
0.1805,574.131759758772
0.181,574.132774876576
0.1815,574.133781473665
0.182,574.134779619734
0.1825,574.135769383928
0.183,574.136750834836
0.1835,574.137724040489
0.184,574.138689068383
0.1845,574.139645985461
0.185,574.140594858135
0.1855,574.141535752281
0.186,574.142468733242
0.1865,574.143393865838
0.187,574.144311214363
0.1875,574.145220842596
0.188,574.146122813799
0.1885,574.147017190722
0.189,574.147904035616
0.1895,574.148783410218
0.19,574.149655375779
0.1905,574.150519993038
0.191,574.151377322259
0.1915,574.152226680177
0.192,574.153068994019
0.1925,574.153904313093
0.193,574.154732658524
0.1935,574.155554064122
0.194,574.156368573059
0.1945,574.157176233498
0.195,574.157977096101
0.1955,574.158771212764
0.196,574.159558635967
0.1965,574.160339418406
0.197,574.161113612796
0.1975,574.161881271756
0.198,574.162642447729
0.1985,574.163397192918
0.199,574.164145559269
0.1995,574.164887598421
0.2,574.165623361707
0.2005,574.166352900125
0.201,574.16707626433
0.2015,574.167793504627
0.202,574.168504670962
0.2025,574.169209812916
0.203,574.169908979705
0.2035,574.170602220176
0.204,574.171289582803
0.2045,574.171971115689
0.205,574.172646866567
0.2055,574.173316882796
0.206,574.17398121136
0.2065,574.17463989888
0.207,574.175292991607
0.2075,574.175940535418
0.208,574.176582575833
0.2085,574.177219158003
0.209,574.17785032672
0.2095,574.178476126414
0.21,574.179096601158
0.2105,574.179711794672
0.211,574.180321750324
0.2115,574.180926511127
0.212,574.181526119746
0.2125,574.182120618508
0.213,574.182710049389
0.2135,574.183294454024
0.214,574.18387387372
0.2145,574.184448349433
0.215,574.185017921799
0.2155,574.185582631114
0.216,574.186142517355
0.2165,574.186697620165
0.217,574.187247978865
0.2175,574.18779363246
0.218,574.188334619633
0.2185,574.188870978754
0.219,574.189402747873
0.2195,574.189929964738
0.22,574.190452666782
0.2205,574.190970891135
0.221,574.191484674622
0.2215,574.191994053768
0.222,574.1924990648
0.2225,574.192999743644
0.223,574.193496125936
0.2235,574.19398824702
0.224,574.194476141951
0.2245,574.19495984549
0.225,574.195439392126
0.2255,574.195914816051
0.226,574.19638615119
0.2265,574.19685343118
0.227,574.197316689387
0.2275,574.197775958902
0.228,574.198231272547
0.2285,574.19868266287
0.229,574.199130162155
0.2295,574.199573802422
0.23,574.200013615429
0.2305,574.200449632668
0.231,574.200881885377
0.2315,574.201310404538
0.232,574.201735220875
0.2325,574.202156364865
0.233,574.202573866728
0.2335,574.202987756445
0.234,574.20339806374
0.2345,574.203804818101
0.235,574.204208048772
0.2355,574.204607784755
0.236,574.205004054814
0.2365,574.205396887477
0.237,574.205786311039
0.2375,574.206172353562
0.238,574.206555042877
0.2385,574.206934406583
0.239,574.20731047206
0.2395,574.207683266455
0.24,574.208052816697
0.2405,574.208419149491
0.241,574.208782291324
0.2415,574.209142268466
0.242,574.209499106966
0.2425,574.209852832665
0.243,574.21020347119
0.2435,574.210551047955
0.244,574.210895588166
0.2445,574.211237116823
0.245,574.211575658718
0.2455,574.211911238445
0.246,574.212243880387
0.2465,574.212573608734
0.247,574.212900447472
0.2475,574.213224420391
0.248,574.21354555109
0.2485,574.213863862965
0.249,574.214179379229
0.2495,574.214492122899
0.25,574.214802116799
0.2505,574.215109383575
0.251,574.215413945678
0.2515,574.215715825378
0.252,574.216015044762
0.2525,574.216311625735
0.253,574.216605590022
0.2535,574.216896959165
0.254,574.217185754538
0.2545,574.217471997328
0.255,574.217755708559
0.2555,574.218036909072
0.256,574.218315619542
0.2565,574.218591860473
0.257,574.2188656522
0.2575,574.219137014891
0.258,574.219405968547
0.2585,574.219672533006
0.259,574.219936727941
0.2595,574.220198572865
0.26,574.220458087128
0.2605,574.220715289923
0.261,574.220970200286
0.2615,574.221222837091
0.262,574.221473219061
0.2625,574.221721364767
0.263,574.221967292621
0.2635,574.222211020892
0.264,574.222452567686
0.2645,574.222691950971
0.265,574.222929188564
0.2655,574.223164298137
0.266,574.223397297209
0.2665,574.223628203164
0.267,574.223857033238
0.2675,574.224083804527
0.268,574.224308533984
0.2685,574.224531238428
0.269,574.22475193453
0.2695,574.22497063883
0.27,574.225187367737
0.2705,574.225402137515
0.271,574.225614964296
0.2715,574.225825864086
0.272,574.226034852751
0.2725,574.226241946034
0.273,574.226447159541
0.2735,574.226650508754
0.274,574.226852009028
0.2745,574.227051675589
0.275,574.227249523538
0.2755,574.227445567853
0.276,574.22763982339
0.2765,574.227832304879
0.277,574.228023026933
0.2775,574.228212004036
0.278,574.228399250568
0.2785,574.228584780775
0.279,574.228768608797
0.2795,574.228950748649
0.28,574.229131214238
0.2805,574.229310019351
0.281,574.229487177666
0.2815,574.229662702743
0.282,574.229836608035
0.2825,574.230008906883
0.283,574.230179612518
0.2835,574.230348738061
0.284,574.230516296528
0.2845,574.23068230082
0.285,574.230846763745
0.2855,574.231009697994
0.286,574.231171116156
0.2865,574.231331030722
0.287,574.231489454073
0.2875,574.231646398494
0.288,574.231801876162
0.2885,574.231955899162
0.289,574.232108479472
0.2895,574.232259628976
0.29,574.232409359458
0.2905,574.232557682607
0.291,574.232704610015
0.2915,574.232850153175
0.292,574.232994323491
0.2925,574.233137132272
0.293,574.233278590728
0.2935,574.233418709984
0.294,574.233557501071
0.2945,574.233694974925
0.295,574.233831142401
0.2955,574.233966014256
0.296,574.234099601162
0.2965,574.234231913703
0.297,574.234362962376
0.2975,574.234492757591
0.298,574.234621309675
0.2985,574.234748628863
0.299,574.234874725313
0.2995,574.234999609097
0.3,574.2351232902
0.3005,574.235245778534
0.301,574.235367083922
0.3015,574.235487216104
0.302,574.235606184749
0.3025,574.235723999439
0.303,574.235840669678
0.3035,574.235956204895
0.304,574.236070614439
0.3045,574.236183907581
0.305,574.236296093518
0.3055,574.23640718137
0.306,574.236517180184
0.3065,574.23662609893
0.307,574.236733946503
0.3075,574.236840731727
0.308,574.236946463355
0.3085,574.237051150064
0.309,574.237154800462
0.3095,574.237257423087
0.31,574.237359026404
0.3105,574.237459618806
0.311,574.237559208626
0.3115,574.237657804123
0.312,574.237755413483
0.3125,574.237852044833
0.313,574.237947706228
0.3135,574.238042405659
0.314,574.238136151052
0.3145,574.238228950261
0.315,574.238320811085
0.3155,574.238411741252
0.316,574.238501748432
0.3165,574.238590840223
0.317,574.238679024171
0.3175,574.23876630775
0.318,574.238852698381
0.3185,574.238938203419
0.319,574.23902283016
0.3195,574.239106585837
0.32,574.239189477627
0.3205,574.239271512649
0.321,574.23935269796
0.3215,574.239433040557
0.322,574.239512547388
0.3225,574.239591225332
0.323,574.239669081223
0.3235,574.239746121831
0.324,574.239822353873
0.3245,574.239897784008
0.325,574.239972418845
0.3255,574.240046264937
0.326,574.240119328776
0.3265,574.240191616815
0.327,574.24026313544
0.3275,574.240333890992
0.328,574.240403889754
0.3285,574.240472590691
0.329,574.240540635511
0.3295,574.240608024157
0.33,574.240674737144
0.3305,574.240740763788
0.331,574.240806100073
0.3315,574.240870745689
0.332,574.240934702334
0.3325,574.240997972847
0.333,574.241060560759
0.3335,574.241122470023
0.334,574.241183704904
0.3345,574.241244269858
