"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.0005,1173
0.001,1173
0.0015,1173
0.002,1173.00000000001
0.0025,1173.00000000005
0.003,1173.00000000012
0.0035,1173.00000000024
0.004,1173.00000000042
0.0045,1173.00000000067
0.005,1173.00000000103
0.0055,1173.0000000016
0.006,1173.00000000268
0.0065,1173.00000000495
0.007,1173.00000000969
0.0075,1173.00000001922
0.008,1173.00000003738
0.0085,1173.00000007011
0.009,1173.0000001263
0.00950000000000001,1173.00000021867
0.01,1173.00000036477
0.0105,1173.00000058827
0.011,1173.00000092014
0.0115,1173.00000140016
0.012,1173.00000207834
0.0125,1173.00000301647
0.013,1173.00000428974
0.0135,1173.00000598833
0.014,1173.00000821896
0.0145,1173.00001110648
0.015,1173.00001479531
0.0155,1173.00001945089
0.016,1173.00002526092
0.0165,1173.00003243657
0.017,1173.00004121346
0.0175,1173.00005185255
0.018,1173.00006464087
0.0185,1173.00007989199
0.019,1173.00009794637
0.0195,1173.00011917155
0.02,1173.00014396209
0.0205,1173.00017273939
0.021,1173.00020595124
0.0215,1173.0002440713
0.022,1173.00028759835
0.0225,1173.00033705539
0.023,1173.0003929886
0.0235,1173.00045596618
0.024,1173.00052657702
0.0245,1173.0006054293
0.025,1173.00069314897
0.0255,1173.00079038028
0.026,1173.00089777656
0.0265,1173.00101600808
0.027,1173.0011457555
0.0275,1173.0012877085
0.028,1173.00144256411
0.0285,1173.00161102492
0.029,1173.00179379719
0.0295,1173.00199158909
0.03,1173.00220510888
0.0305,1173.00243506314
0.031,1173.00268215507
0.0315,1173.00294708278
0.032,1173.00323053765
0.0325,1173.00353320281
0.033,1173.00385575162
0.0335,1173.00419884622
0.034,1173.00456313616
0.0345,1173.00494925714
0.035,1173.0053578298
0.0355,1173.00578945856
0.036,1173.00624473059
0.0365,1173.00672421484
0.037,1173.00722846114
0.0375,1173.00775799943
0.038,1173.00831333896
0.0385,1173.00889496773
0.039,1173.00950335182
0.0395,1173.010138935
0.04,1173.01080213821
0.0405,1173.0114933593
0.041,1173.01221297268
0.0415,1173.01296132911
0.042,1173.01373875561
0.0425,1173.01454555531
0.043,1173.01538200744
0.0435,1173.01624836736
0.044,1173.01714486662
0.0445,1173.01807171311
0.045,1173.01902909122
0.0455,1173.02001716205
0.046,1173.02103606368
0.0465,1173.02208591146
0.047,1173.02316679833
0.0475,1173.0242787952
0.048,1173.02542195132
0.0485,1173.0265962947
0.049,1173.02780183259
0.0495,1173.02903855188
0.05,1173.03030641962
0.0505,1173.03160538352
0.051,1173.03293537245
0.0515,1173.03429629698
0.052,1173.03568804991
0.0525,1173.03711050681
0.053,1173.03856352657
0.0535,1173.040046952
0.054,1173.04156061033
0.0545,1173.04310431382
0.055,1173.04467786031
0.0555,1173.04628103378
0.056,1173.04791360493
0.0565,1173.04957533172
0.057,1173.05126595994
0.0575,1173.05298522377
0.058,1173.05473284631
0.0585,1173.05650854012
0.059,1173.05831200776
0.0595,1173.06014294232
0.06,1173.06200102795
0.0605,1173.06388594031
0.061,1173.06579734713
0.0615,1173.06773490867
0.062,1173.06969827822
0.0625,1173.07168710253
0.063,1173.07370102229
0.0635,1173.07573967259
0.064,1173.07780268331
0.0645,1173.07988967959
0.065,1173.08200028222
0.0655,1173.08413410804
0.066,1173.08629077031
0.0665,1173.08846987912
0.067,1173.09067104175
0.0675,1173.092893863
0.068,1173.09513794552
0.0685,1173.0974028902
0.069,1173.09968829644
0.0695,1173.10199376244
0.07,1173.10431888557
0.0705,1173.10666326256
0.071,1173.10902648986
0.0715000000000001,1173.11140816383
0.0720000000000001,1173.11380788107
0.0725000000000001,1173.11622523858
0.0730000000000001,1173.11865983405
0.0735000000000001,1173.12111126606
0.0740000000000001,1173.12357913429
0.0745000000000001,1173.12606303973
0.0750000000000001,1173.1285625849
0.0755000000000001,1173.13107737396
0.0760000000000001,1173.13360701297
0.0765000000000001,1173.13615110998
0.0770000000000001,1173.13870927529
0.0775000000000001,1173.14128112146
0.0780000000000001,1173.1438662636
0.0785000000000001,1173.1464643194
0.0790000000000001,1173.14907490929
0.0795000000000001,1173.15169765657
0.0800000000000001,1173.15433218753
0.0805000000000001,1173.15697813151
0.0810000000000001,1173.15963512106
0.0815000000000001,1173.16230279198
0.0820000000000001,1173.16498078345
0.0825000000000001,1173.16766873808
0.0830000000000001,1173.170366302
0.0835000000000001,1173.17307312492
0.0840000000000001,1173.17578886021
0.0845000000000001,1173.17851316494
0.0850000000000001,1173.18124569994
0.0855000000000001,1173.18398612987
0.0860000000000001,1173.18673412322
0.0865000000000001,1173.18948935241
0.0870000000000001,1173.19225149375
0.0875000000000001,1173.19502022754
0.0880000000000001,1173.19779523808
0.0885000000000001,1173.20057621367
0.0890000000000001,1173.20336284664
0.0895000000000001,1173.20615483339
0.0900000000000001,1173.20895187437
0.0905000000000001,1173.21175367412
0.0910000000000001,1173.21455994127
0.0915000000000001,1173.21737038851
0.0920000000000001,1173.22018473265
0.0925000000000001,1173.22300269458
0.0930000000000001,1173.22582399927
0.0935000000000001,1173.22864837578
0.0940000000000001,1173.23147555723
0.0945000000000001,1173.23430528082
0.0950000000000001,1173.23713728778
0.0955000000000001,1173.2399713234
0.0960000000000001,1173.24280713697
0.0965000000000001,1173.24564448178
0.0970000000000001,1173.24848311513
0.0975000000000001,1173.25132279824
0.0980000000000001,1173.25416329631
0.0985000000000001,1173.25700437843
0.0990000000000001,1173.25984581759
0.0995000000000001,1173.26268739064
0.1,1173.26552887827
0.1005,1173.26837006498
0.101,1173.27121073903
0.1015,1173.27405069246
0.102,1173.27688972099
0.1025,1173.27972762406
0.103,1173.28256420474
0.1035,1173.28539926972
0.104,1173.28823262928
0.1045,1173.29106409723
0.105,1173.29389349093
0.1055,1173.29672063117
0.106,1173.29954534223
0.1065,1173.30236745175
0.107,1173.30518679078
0.1075,1173.30800319365
0.108,1173.31081649804
0.1085,1173.31362654484
0.109,1173.31643317817
0.1095,1173.31923624533
0.11,1173.32203559678
0.1105,1173.32483108604
0.111,1173.32762256972
0.1115,1173.33040990745
0.112,1173.33319296186
0.1125,1173.33597159849
0.113,1173.33874568584
0.1135,1173.34151509523
0.114,1173.34427970085
0.1145,1173.34703937966
0.115,1173.34979401139
0.1155,1173.35254347849
0.116,1173.35528766607
0.1165,1173.3580264619
0.117,1173.36075975635
0.1175,1173.36348744235
0.118,1173.36620941538
0.1185,1173.36892557339
0.119,1173.3716358168
0.1195,1173.37434004845
0.12,1173.37703817355
0.1205,1173.37973009968
0.121,1173.38241573671
0.1215,1173.3850949968
0.122,1173.38776779436
0.1225,1173.39043404599
0.123,1173.39309367046
0.1235,1173.39574658871
0.124,1173.39839272375
0.1245,1173.40103200067
0.125,1173.40366434662
0.1255,1173.40628969073
0.126,1173.40890796411
0.1265,1173.41151909981
0.127,1173.4141230328
0.1275,1173.41671969992
0.128,1173.41930903984
0.1285,1173.42189099308
0.129,1173.42446550192
0.1295,1173.42703251039
0.13,1173.42959196428
0.1305,1173.43214381103
0.131,1173.43468799978
0.1315,1173.43722448131
0.132,1173.43975320798
0.1325,1173.44227413376
0.133,1173.44478721416
0.1335,1173.44729240624
0.134,1173.44978966852
0.1345,1173.45227896103
0.135,1173.45476024524
0.1355,1173.45723348402
0.136,1173.45969864167
0.1365,1173.46215568384
0.137,1173.46460457753
0.1375,1173.46704529107
0.138,1173.46947779407
0.1385,1173.47190205743
0.139,1173.4743180533
0.1395,1173.47672575505
0.14,1173.47912513727
0.1405,1173.4815161757
0.141,1173.48389884727
0.1415,1173.48627313004
0.142,1173.4886390032
0.1425,1173.490996447
0.143,1173.4933454428
0.1435,1173.495685973
0.144,1173.49801802103
0.1445,1173.50034157134
0.145,1173.50265624414
0.1455,1173.50496241167
0.146,1173.50726008287
0.1465,1173.50954923946
0.147,1173.51182986226
0.1475,1173.51410193507
0.148,1173.51636544451
0.1485,1173.51862037945
0.149,1173.52086673044
0.1495,1173.52310448947
0.15,1173.52533364968
0.1505,1173.5275542053
0.151,1173.52976615151
0.1515,1173.53196948438
0.152,1173.53416420085
0.1525,1173.53635029865
0.153,1173.5385277763
0.1535,1173.54069663308
0.154,1173.54285686898
0.1545,1173.54500848472
0.155,1173.5471514817
0.1555,1173.549285862
0.156,1173.55141162834
0.1565,1173.5535287841
0.157,1173.55563733327
0.1575,1173.55773728044
0.158,1173.55982863081
0.1585,1173.56191139014
0.159,1173.56398556478
0.1595,1173.56605116161
0.16,1173.56810818805
0.1605,1173.57015665207
0.161,1173.57219656212
0.1615,1173.57422792718
0.162,1173.57625075671
0.1625,1173.57826506063
0.163,1173.58027084936
0.1635,1173.58226813375
0.164,1173.5842569251
0.1645,1173.58623723516
0.165,1173.58820907608
0.1655,1173.59017246044
0.166,1173.59212740123
0.1665,1173.59407391181
0.167,1173.59601200594
0.1675,1173.59794169776
0.168,1173.59986300176
0.1685,1173.6017759328
0.169,1173.60368050608
0.1695,1173.60557673715
0.17,1173.60746464187
0.1705,1173.60934423643
0.171,1173.61121553736
0.1715,1173.61307856145
0.172,1173.61493332582
0.1725,1173.61677984787
0.173,1173.61861814528
0.1735,1173.62044823602
0.174,1173.6222701383
0.1745,1173.6240838706
0.175,1173.62588945168
0.1755,1173.62768690051
0.176,1173.62947623631
0.1765,1173.63125747854
0.177,1173.63303064689
0.1775,1173.63479576125
0.178,1173.63655284174
0.1785,1173.63830190868
0.179,1173.64004298259
0.1795,1173.64177608419
0.18,1173.64350123438
0.1805,1173.64521845426
0.181,1173.64692776509
0.1815,1173.64862918831
0.182,1173.65032274552
0.1825,1173.6520084585
0.183,1173.65368634916
0.1835,1173.65535643957
0.184,1173.65701875197
0.1845,1173.65867330871
0.185,1173.66032013228
0.1855,1173.66195924531
0.186,1173.66359067056
0.1865,1173.66521443091
0.187,1173.66683054935
0.1875,1173.66843904898
0.188,1173.67003995303
0.1885,1173.67163328482
0.189,1173.67321906776
0.1895,1173.67479732538
0.19,1173.67636808128
0.1905,1173.67793135918
0.191,1173.67948718285
0.1915,1173.68103557615
0.192,1173.68257656304
0.1925,1173.68411016752
0.193,1173.68563641369
0.1935,1173.6871553257
0.194,1173.68866692776
0.1945,1173.69017124417
0.195,1173.69166829924
0.1955,1173.69315811737
0.196,1173.69464072299
0.1965,1173.6961161406
0.197,1173.69758439473
0.1975,1173.69904550994
0.198,1173.70049951085
0.1985,1173.7019464221
0.199,1173.70338626839
0.1995,1173.7048190744
0.2,1173.70624486489
0.2005,1173.70766366462
0.201,1173.70907549837
0.2015,1173.71048039096
0.202,1173.7118783672
0.2025,1173.71326945193
0.203,1173.71465367002
0.2035,1173.71603104631
0.204,1173.71740160569
0.2045,1173.71876537302
0.205,1173.72012237321
0.2055,1173.72147263112
0.206,1173.72281617164
0.2065,1173.72415301966
0.207,1173.72548320006
0.2075,1173.7268067377
0.208,1173.72812365746
0.2085,1173.72943398419
0.209,1173.73073774273
0.2095,1173.73203495792
0.21,1173.73332565458
0.2105,1173.73460985749
0.211,1173.73588759146
0.2115,1173.73715888124
0.212,1173.73842375156
0.2125,1173.73968222716
0.213,1173.74093433272
0.2135,1173.74218009292
0.214,1173.7434195324
0.2145,1173.74465267577
0.215,1173.74587954761
0.2155,1173.74710017248
0.216,1173.74831457489
0.2165,1173.74952277934
0.217,1173.75072481028
0.2175,1173.75192069211
0.218,1173.75311044923
0.2185,1173.75429410596
0.219,1173.75547168661
0.2195,1173.75664321545
0.22,1173.75780871667
0.2205,1173.75896821447
0.221,1173.76012173297
0.2215,1173.76126929625
0.222,1173.76241092837
0.2225,1173.7635466533
0.223,1173.76467649501
0.2235,1173.76580047738
0.224,1173.76691862427
0.2245,1173.76803095947
0.225,1173.76913750674
0.2255,1173.77023828976
0.226,1173.77133333218
0.2265,1173.7724226576
0.227,1173.77350628954
0.2275,1173.77458425149
0.228,1173.77565656687
0.2285,1173.77672325906
0.229,1173.77778435136
0.2295,1173.77883986703
0.23,1173.77988982928
0.2305,1173.78093426123
0.231,1173.78197318597
0.2315,1173.78300662652
0.232,1173.78403460583
0.2325,1173.78505714682
0.233,1173.7860742723
0.2335,1173.78708600507
0.234,1173.78809236783
0.2345,1173.78909338324
0.235,1173.79008907388
0.2355,1173.79107946227
0.236,1173.79206457088
0.2365,1173.7930444221
0.237,1173.79401903826
0.2375,1173.79498844162
0.238,1173.79595265439
0.2385,1173.79691169871
0.239,1173.79786559662
0.2395,1173.79881437015
0.24,1173.79975804121
0.2405,1173.80069663169
0.241,1173.80163016337
0.2415,1173.80255865798
0.242,1173.8034821372
0.2425,1173.80440062261
0.243,1173.80531413574
0.2435,1173.80622269806
0.244,1173.80712633094
0.2445,1173.8080250557
0.245,1173.8089188936
0.2455,1173.80980786582
0.246,1173.81069199346
0.2465,1173.81157129757
0.247,1173.81244579912
0.2475,1173.813315519
0.248,1173.81418047804
0.2485,1173.81504069702
0.249,1173.8158961966
0.2495,1173.81674699741
0.25,1173.81759312
0.2505,1173.81843458485
0.251,1173.81927141234
0.2515,1173.82010362283
0.252,1173.82093123657
0.2525,1173.82175427375
0.253,1173.82257275449
0.2535,1173.82338669884
0.254,1173.82419612677
0.2545,1173.82500105818
0.255,1173.82580151293
0.2555,1173.82659751075
0.256,1173.82738907134
0.2565,1173.82817621432
0.257,1173.82895895924
0.2575,1173.82973732557
0.258,1173.83051133272
0.2585,1173.831281
0.259,1173.83204634669
0.2595,1173.83280739197
0.26,1173.83356415497
0.2605,1173.83431665471
0.261,1173.83506491018
0.2615,1173.83580894027
0.262,1173.83654876383
0.2625,1173.83728439959
0.263,1173.83801586627
0.2635,1173.83874318246
0.264,1173.83946636671
0.2645,1173.84018543751
0.265,1173.84090041324
0.2655,1173.84161131224
0.266,1173.84231815278
0.2665,1173.84302095304
0.267,1173.84371973114
0.2675,1173.84441450512
0.268,1173.84510529297
0.2685,1173.8457921126
0.269,1173.84647498184
0.2695,1173.84715391845
0.27,1173.84782894013
0.2705,1173.84850006451
0.271,1173.84916730914
0.2715,1173.84983069152
0.272,1173.85049022905
0.2725,1173.85114593908
0.273,1173.8517978389
0.2735,1173.8524459457
0.274,1173.85309027664
0.2745,1173.85373084877
0.275,1173.8543676791
0.2755,1173.85500078456
0.276,1173.85563018202
0.2765,1173.85625588826
0.277,1173.85687792003
0.2775,1173.85749629396
0.278,1173.85811102667
0.2785,1173.85872213466
0.279,1173.85932963439
0.2795,1173.85993354225
0.28,1173.86053387456
0.2805,1173.86113064758
0.281,1173.86172387748
0.2815,1173.86231358038
0.282,1173.86289977235
0.2825,1173.86348246935
0.283,1173.86406168732
0.2835,1173.8646374421
0.284,1173.86520974948
0.2845,1173.86577862519
0.285,1173.86634408486
0.2855,1173.86690614411
0.286,1173.86746481844
0.2865,1173.86802012332
0.287,1173.86857207413
0.2875,1173.86912068622
0.288,1173.86966597485
0.2885,1173.8702079552
0.289,1173.87074664243
0.2895,1173.87128205159
0.29,1173.87181419771
0.2905,1173.87234309572
0.291,1173.8728687605
0.2915,1173.87339120687
0.292,1173.87391044959
0.2925,1173.87442650334
0.293,1173.87493938276
0.2935,1173.8754491024
0.294,1173.87595567678
0.2945,1173.87645912033
0.295,1173.87695944744
0.2955,1173.87745667242
0.296,1173.87795080953
0.2965,1173.87844187295
0.297,1173.87892987684
0.2975,1173.87941483526
0.298,1173.87989676222
0.2985,1173.88037567167
0.299,1173.88085157751
0.2995,1173.88132449356
0.3,1173.8817944336
0.3005,1173.88226141134
0.301,1173.88272544043
0.3015,1173.88318653447
0.302,1173.88364470698
0.3025,1173.88409997144
0.303,1173.88455234127
0.3035,1173.88500182982
0.304,1173.8854484504
0.3045,1173.88589221625
0.305,1173.88633314054
0.3055,1173.88677123641
0.306,1173.88720651692
0.3065,1173.88763899508
0.307,1173.88806868385
0.3075,1173.88849559613
0.308,1173.88891974475
0.3085,1173.88934114249
0.309,1173.8897598021
0.3095,1173.89017573623
0.31,1173.8905889575
0.3105,1173.89099947848
0.311,1173.89140731167
0.3115,1173.89181246952
0.312,1173.89221496441
0.3125,1173.89261480871
0.313,1173.89301201468
0.3135,1173.89340659456
0.314,1173.89379856053
0.3145,1173.8941879247
0.315,1173.89457469916
0.3155,1173.89495889591
0.316,1173.89534052691
0.3165,1173.89571960408
0.317,1173.89609613928
0.3175,1173.89647014429
0.318,1173.89684163089
0.3185,1173.89721061075
0.319,1173.89757709554
0.3195,1173.89794109685
0.32,1173.89830262621
0.3205,1173.89866169512
0.321,1173.89901831503
0.3215,1173.89937249731
0.322,1173.89972425331
0.3225,1173.90007359432
0.323,1173.90042053156
0.3235,1173.90076507624
0.324,1173.90110723948
0.3245,1173.90144703237
0.325,1173.90178446595
0.3255,1173.90211955121
0.326,1173.90245229908
0.3265,1173.90278272046
0.327,1173.90311082618
0.3275,1173.90343662703
0.328,1173.90376013377
0.3285,1173.90408135707
0.329,1173.9044003076
0.3295,1173.90471699594
0.33,1173.90503143266
0.3305,1173.90534362825
0.331,1173.90565359316
0.3315,1173.90596133782
0.332,1173.90626687257
0.3325,1173.90657020774
0.333,1173.9068713536
0.3335,1173.90717032036
0.334,1173.90746711821
0.3345,1173.90776175727
0.335,1173.90805424763
0.3355,1173.90834459932
0.336,1173.90863282235
0.3365,1173.90891892666
0.337,1173.90920292215
0.3375,1173.90948481868
0.338,1173.90976462606
0.3385,1173.91004235407
0.339,1173.91031801243
0.3395,1173.91059161082
0.34,1173.91086315888
0.3405,1173.9111326662
0.341,1173.91140014234
0.3415,1173.91166559679
0.342,1173.91192903902
0.3425,1173.91219047845
0.343,1173.91244992447
0.3435,1173.9127073864
0.344,1173.91296287353
0.3445,1173.91321639513
