"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.0005,573.000000000002
0.001,572.999999999994
0.0015,572.999999999901
0.002,572.999999999778
0.0025,573.000000000936
0.003,573.00000000916
0.0035,573.000000041343
0.004,573.00000013675
0.0045,573.000000373693
0.005,573.00000089188
0.0055,573.000001920034
0.006,573.000003807814
0.0065,573.00000706064
0.007,573.000012375729
0.0075,573.0000206774
0.008,573.000033150103
0.0085,573.00005126728
0.009,573.000076814843
0.00950000000000001,573.000111908182
0.01,573.000159002016
0.0105,573.000220892749
0.011,573.000300713299
0.0115,573.000401920705
0.012,573.00052827701
0.0125,573.000683824129
0.013,573.000872853569
0.0135,573.001099871907
0.014,573.001369563023
0.0145,573.001686748039
0.015,573.002056343929
0.0155,573.002483321654
0.016,573.002972663511
0.0165,573.003529324737
0.017,573.004158194997
0.0175,573.00486405967
0.018,573.00565156667
0.0185,573.006525195455
0.019,573.007489229043
0.0195,573.008547729332
0.02,573.009704515727
0.0205,573.010963147115
0.021,573.01232690713
0.0215,573.013798792582
0.022,573.015381504934
0.0225,573.01707744463
0.023,573.018888708115
0.0235,573.020817087308
0.024,573.022864071315
0.0245,573.025030850186
0.025,573.027318320452
0.0255,573.029727092255
0.026,573.032257497851
0.0265,573.034909601265
0.027,573.037683208935
0.0275,573.04057788113
0.028,573.04359294401
0.0285,573.046727502133
0.029,573.049980451309
0.0295,573.05335049163
0.03,573.056836140606
0.0305,573.060435746255
0.031,573.064147500111
0.0315,573.067969450022
0.032,573.071899512709
0.0325,573.075935485997
0.033,573.080075060703
0.0335,573.084315832107
0.034,573.088655311006
0.0345,573.093090934303
0.035,573.097620075126
0.0355,573.10224005246
0.036,573.106948140292
0.0365,573.111741576246
0.037,573.116617569744
0.0375,573.121573309649
0.038,573.126605971458
0.0385,573.131712723987
0.039,573.136890735624
0.0395,573.142137180114
0.04,573.147449241913
0.0405,573.152824121134
0.041,573.158259038085
0.0415,573.16375123741
0.042,573.169297991887
0.0425,573.174896605861
0.043,573.180544418337
0.0435,573.18623880578
0.044,573.191977184601
0.0445,573.197757013369
0.045,573.203575794753
0.0455,573.209431077228
0.046,573.215320456536
0.0465,573.221241576939
0.047,573.227192132267
0.0475,573.233169866774
0.048,573.239172575829
0.0485,573.245198106432
0.049,573.251244357591
0.0495,573.257309280556
0.05,573.263390878926
0.0505,573.26948720864
0.051,573.275596377863
0.0515,573.281716546772
0.052,573.287845927248
0.0525,573.293982782501
0.053,573.300125426611
0.0535,573.30627222401
0.054,573.312421588895
0.0545,573.318571984603
0.055,573.324721922924
0.0555,573.330869963395
0.056,573.337014712525
0.0565,573.343154823025
0.057,573.349288992983
0.0575,573.355415965034
0.058,573.361534525501
0.0585,573.367643503522
0.059,573.373741770174
0.0595,573.379828237573
0.06,573.38590185798
0.0605,573.391961622895
0.061,573.398006562149
0.0615,573.404035743008
0.062,573.410047728567
0.0625,573.416042285323
0.063,573.422018581782
0.0635,573.427975799665
0.064,573.433913163017
0.0645,573.439829934963
0.065,573.445725413693
0.0655,573.451598929856
0.066,573.457449844832
0.0665,573.46327754945
0.067,573.469081462917
0.0675,573.474861031888
0.068,573.480615729587
0.0685,573.48634505498
0.069,573.492048531978
0.0695,573.497725708666
0.07,573.50337615656
0.0705,573.508999469872
0.071,573.514595264803
0.0715000000000001,573.520163178854
0.0720000000000001,573.525702870145
0.0725000000000001,573.531214016768
0.0730000000000001,573.536696316139
0.0735000000000001,573.542149484375
0.0740000000000001,573.547573255685
0.0745000000000001,573.552967381781
0.0750000000000001,573.558331631296
0.0755000000000001,573.563665789221
0.0760000000000001,573.568969656364
0.0765000000000001,573.574243048808
0.0770000000000001,573.579485797397
0.0775000000000001,573.584697747232
0.0780000000000001,573.589878757178
0.0785000000000001,573.595028699387
0.0790000000000001,573.600147458831
0.0795000000000001,573.605234932858
0.0800000000000001,573.610291030746
0.0805000000000001,573.615315673282
0.0810000000000001,573.620308792343
0.0815000000000001,573.625270330502
0.0820000000000001,573.630200240632
0.0825000000000001,573.635098485526
0.0830000000000001,573.639965037537
0.0835000000000001,573.64479987821
0.0840000000000001,573.649602997949
0.0845000000000001,573.654374395669
0.0850000000000001,573.659114078482
0.0855000000000001,573.663822061374
0.0860000000000001,573.668498366898
0.0865000000000001,573.673143024885
0.0870000000000001,573.677756072148
0.0875000000000001,573.68233755221
0.0880000000000001,573.686887515031
0.0885000000000001,573.691406016746
0.0890000000000001,573.695893119416
0.0895000000000001,573.700348890778
0.0900000000000001,573.70477340401
0.0905000000000001,573.7091667375
0.0910000000000001,573.713528974627
0.0915000000000001,573.717860203541
0.0920000000000001,573.722160516957
0.0925000000000001,573.726430011953
0.0930000000000001,573.730668789779
0.0935000000000001,573.734876955659
0.0940000000000001,573.739054618618
0.0945000000000001,573.743201891298
0.0950000000000001,573.747318889798
0.0955000000000001,573.751405733495
0.0960000000000001,573.755462544893
0.0965000000000001,573.759489449473
0.0970000000000001,573.763486575535
0.0975000000000001,573.767454054054
