"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.0005,573.000000000002
0.001,573.000000000024
0.0015,573.000000000209
0.002,573.000000001273
0.0025,573.000000005846
0.003,573.000000021553
0.0035,573.000000066863
0.004,573.000000180797
0.0045,573.000000437309
0.005,573.000000964828
0.0055,573.000001970886
0.006,573.000003771256
0.0065,573.000006822538
0.007,573.000011756751
0.0075,573.000019416278
0.008,573.000030887434
0.0085,573.000047531067
0.009,573.000071008195
0.00950000000000001,573.000103300549
0.01,573.000146723894
0.0105,573.00020393429
0.011,573.000277926846
0.0115,573.000372027086
0.012,573.000489875272
0.0125,573.000635404282
0.013,573.000812811813
0.0135,573.001026527779
0.014,573.001281177879
0.0145,573.001581544309
0.015,573.001932524608
0.0155,573.002339089549
0.016,573.002806240967
0.0165,573.003338970277
0.017,573.00394221839
0.0175,573.004620841169
0.018,573.005379559233
0.0185,573.006222946074
0.019,573.007155385983
0.0195,573.008181049516
0.02,573.009303870664
0.0205,573.010527527205
0.021,573.011855424401
0.0215,573.013290681986
0.022,573.014836124323
0.0225,573.01649427356
0.023,573.0182673456
0.0235,573.020157248683
0.024,573.02216558433
0.0245,573.02429365046
0.025,573.026542446421
0.0255,573.028912679715
0.026,573.031404774202
0.0265,573.034018879558
0.027,573.036754881792
0.0275,573.039612414627
0.028,573.042590871569
0.0285,573.0456894185
0.029,573.048907006642
0.0295,573.052242385757
0.03,573.055694117463
0.0305,573.059260588558
0.031,573.062940024248
0.0315,573.066730501207
0.032,573.070629960386
0.0325,573.074636219523
0.033,573.078746985287
0.0335,573.082959865023
0.034,573.087272378064
0.0345,573.091681966586
0.035,573.096186005973
0.0355,573.100781814698
0.036,573.105466663693
0.0365,573.110237785222
0.037,573.115092381241
0.0375,573.120027631259
0.038,573.125040699706
0.0385,573.130128742819
0.039,573.135288915045
0.0395,573.140518375
0.04,573.145814290967
0.0405,573.151173845979
0.041,573.156594242482
0.0415,573.162072706607
0.042,573.167606492066
0.0425,573.173192883689
0.043,573.178829200618
0.0435,573.184512799183
0.044,573.190241075469
0.0445,573.1960114676
0.045,573.201821457749
0.0455,573.207668573896
0.046,573.213550391347
0.0465,573.219464534032
0.047,573.225408675597
0.0475,573.231380540302
0.048,573.237377903739
0.0485,573.243398593383
0.049,573.249440488996
0.0495,573.255501522882
0.05,573.261579680015
0.0505,573.26767299805
0.051,573.27377956722
0.0515,573.279897530134
0.052,573.286025081488
0.0525,573.292160467687
0.053,573.298301986401
