"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.0005,1173
0.001,1173.00000000001
0.0015,1173.00000000002
0.002,1173.00000000004
0.0025,1173.00000000008
0.003,1173.00000000008
0.0035,1172.99999999995
0.004,1172.99999999949
0.0045,1172.99999999846
0.005,1172.99999999652
0.0055,1172.99999999342
0.006,1172.99999998914
0.0065,1172.99999998416
0.007,1172.99999997991
0.0075,1172.9999999793
0.008,1172.9999999874
0.0085,1173.00000001229
0.009,1173.00000006606
0.00950000000000001,1173.00000016592
0.01,1173.00000033549
0.0105,1173.00000060617
0.011,1173.00000101858
0.0115,1173.00000162414
0.012,1173.00000248665
0.0125,1173.0000036839
0.013,1173.00000530927
0.0135,1173.00000747331
0.014,1173.00001030527
0.0145,1173.00001395454
0.015,1173.000018592
0.0155,1173.00002441123
0.016,1173.00003162959
0.0165,1173.00004048921
0.017,1173.00005125769
0.0175,1173.00006422875
0.018,1173.00007972264
0.0185,1173.00009808639
0.019,1173.00011969385
0.0195,1173.00014494559
0.02,1173.00017426859
0.0205,1173.00020811575
0.021,1173.00024696531
0.0215,1173.00029131996
0.022,1173.00034170599
0.0225,1173.00039867211
0.023,1173.00046278834
0.0235,1173.00053464462
0.024,1173.00061484939
0.0245,1173.00070402813
0.025,1173.0008028222
0.0255,1173.00091188507
0.026,1173.0010318839
0.0265,1173.00116349581
0.027,1173.00130740639
0.0275,1173.00146430797
0.028,1173.00163489788
0.0285,1173.00181987668
0.029,1173.00201994633
0.0295,1173.00223580857
0.03,1173.00246816309
0.0305,1173.00271770596
0.031,1173.00298512796
0.0315,1173.00327111305
0.032,1173.00357633682
0.0325,1173.0039014651
0.033,1173.00424715254
0.0335,1173.00461404132
0.034,1173.00500275992
0.0345,1173.00541392195
0.035,1173.00584812507
0.0355,1173.00630594998
0.036,1173.00678795948
0.0365,1173.00729469765
0.037,1173.00782668903
0.0375,1173.00838443795
0.038,1173.0089684279
0.0385,1173.00957912098
0.039,1173.01021695741
0.0395,1173.01088235512
0.04,1173.01157570945
0.0405,1173.0122973928
0.041,1173.01304775451
0.0415,1173.01382712064
0.042,1173.0146357939
0.0425,1173.01547405365
0.043,1173.01634215584
0.0435,1173.01724033318
0.044,1173.01816879515
0.0445,1173.01912772824
0.045,1173.02011729613
0.0455,1173.02113763988
0.046,1173.02218887831
0.0465,1173.02327110822
0.047,1173.02438440476
0.0475,1173.02552882183
0.048,1173.02670439243
0.0485,1173.02791112911
0.049,1173.02914902441
0.0495,1173.03041805133
0.05,1173.03171816375
0.0505,1173.033049297
0.051,1173.03441136833
0.0515,1173.03580427741
0.052,1173.03722790689
0.0525,1173.03868212288
0.053,1173.04016677557
0.0535,1173.04168169969
0.054,1173.04322671509
0.0545,1173.04480162732
0.055,1173.04640622809
0.0555,1173.04804029592
0.056,1173.04970359661
0.0565,1173.05139588379
0.057,1173.0531168995
0.0575,1173.05486637467
0.058,1173.05664402968
0.0585,1173.05844957485
0.059,1173.060282711
0.0595,1173.06214312989
0.06,1173.06403051477
0.0605,1173.06594454085
0.061,1173.06788487576
0.0615,1173.06985118006
0.062,1173.07184310764
0.0625,1173.07386030624
0.063,1173.07590241782
0.0635,1173.07796907903
0.064,1173.08005992162
0.0645,1173.08217457283
0.065,1173.0843126558
0.0655,1173.08647378995
0.066,1173.08865759134
0.0665,1173.09086367304
0.067,1173.09309164551
0.0675,1173.09534111688
0.068,1173.09761169331
0.0685,1173.09990297931
0.069,1173.10221457805
0.0695,1173.10454609162
0.07,1173.10689712137
0.0705,1173.10926726811
0.071,1173.11165613246
0.0715000000000001,1173.11406331503
0.0720000000000001,1173.11648841671
0.0725000000000001,1173.11893103885
0.0730000000000001,1173.12139078357
0.0735000000000001,1173.12386725387
0.0740000000000001,1173.12636005393
0.0745000000000001,1173.12886878922
0.0750000000000001,1173.13139306676
0.0755000000000001,1173.13393249525
0.0760000000000001,1173.13648668526
0.0765000000000001,1173.13905524938
0.0770000000000001,1173.14163780239
0.0775000000000001,1173.14423396138
0.0780000000000001,1173.14684334591
0.0785000000000001,1173.14946557813
0.0790000000000001,1173.1521002829
0.0795000000000001,1173.15474708792
0.0800000000000001,1173.15740562381
0.0805000000000001,1173.16007552426
0.0810000000000001,1173.16275642607
0.0815000000000001,1173.16544796929
0.0820000000000001,1173.16814979725
0.0825000000000001,1173.17086155671
0.0830000000000001,1173.17358289787
0.0835000000000001,1173.17631347446
0.0840000000000001,1173.17905294382
0.0845000000000001,1173.1818009669
0.0850000000000001,1173.1845572084
0.0855000000000001,1173.18732133673
0.0860000000000001,1173.19009302411
0.0865000000000001,1173.1928719466
0.0870000000000001,1173.19565778412
0.0875000000000001,1173.19845022047
0.0880000000000001,1173.20124894339
0.0885000000000001,1173.20405364457
0.0890000000000001,1173.20686401967
0.0895000000000001,1173.20967976831
0.0900000000000001,1173.21250059414
0.0905000000000001,1173.21532620479
0.0910000000000001,1173.21815631193
0.0915000000000001,1173.22099063123
0.0920000000000001,1173.22382888238
0.0925000000000001,1173.22667078911
0.0930000000000001,1173.22951607914
0.0935000000000001,1173.23236448424
0.0940000000000001,1173.23521574014
0.0945000000000001,1173.23806958661
0.0950000000000001,1173.24092576735
0.0955000000000001,1173.24378403008
0.0960000000000001,1173.24664412644
0.0965000000000001,1173.24950581202
0.0970000000000001,1173.25236884633
0.0975000000000001,1173.25523299276
0.0980000000000001,1173.2580980186
0.0985000000000001,1173.26096369496
0.0990000000000001,1173.26382979682
0.0995000000000001,1173.26669610293
0.1,1173.26956239582
0.1005,1173.27242846178
0.101,1173.27529409081
0.1015,1173.2781590766
0.102,1173.2810232165
0.1025,1173.2838863115
0.103,1173.28674816615
0.1035,1173.2896085886
0.104,1173.29246739052
0.1045,1173.29532438707
0.105,1173.29817939686
0.1055,1173.30103224195
0.106,1173.30388274778
0.1065,1173.30673074314
0.107,1173.30957606014
0.1075,1173.31241853418
0.108,1173.3152580039
0.1085,1173.31809431116
0.109,1173.32092730096
0.1095,1173.32375682147
0.11,1173.32658272394
0.1105,1173.32940486267
0.111,1173.33222309502
0.1115,1173.33503728129
0.112,1173.33784728475
0.1125,1173.34065297157
0.113,1173.34345421079
0.1135,1173.34625087429
0.114,1173.34904283675
0.1145,1173.3518299756
0.115,1173.35461217098
0.1155,1173.35738930573
0.116,1173.36016126535
0.1165,1173.36292793791
0.117,1173.36568921408
0.1175,1173.36844498707
0.118,1173.37119515258
0.1185,1173.37393960877
0.119,1173.37667825623
0.1195,1173.37941099795
0.12,1173.38213773928
0.1205,1173.38485838787
0.121,1173.38757285367
0.1215,1173.39028104889
0.122,1173.39298288795
0.1225,1173.39567828744
0.123,1173.39836716612
0.1235,1173.40104944486
0.124,1173.4037250466
0.1245,1173.40639389636
0.125,1173.40905592114
0.1255,1173.41171104995
0.126,1173.41435921375
0.1265,1173.41700034541
0.127,1173.41963437971
0.1275,1173.42226125326
0.128,1173.42488090453
0.1285,1173.42749327378
0.129,1173.43009830302
0.1295,1173.43269593603
0.13,1173.43528611827
0.1305,1173.43786879689
0.131,1173.44044392071
0.1315,1173.44301144016
0.132,1173.44557130726
0.1325,1173.44812347561
0.133,1173.45066790034
0.1335,1173.45320453811
0.134,1173.45573334707
0.1345,1173.45825428681
0.135,1173.46076731838
0.1355,1173.46327240423
0.136,1173.46576950819
0.1365,1173.46825859547
0.137,1173.47073963259
0.1375,1173.47321258742
0.138,1173.47567742908
0.1385,1173.47813412798
0.139,1173.48058265576
0.1395,1173.48302298529
0.14,1173.48545509063
0.1405,1173.48787894702
0.141,1173.49029453085
0.1415,1173.49270181963
0.142,1173.495100792
0.1425,1173.49749142768
0.143,1173.49987370745
0.1435,1173.50224761317
0.144,1173.5046131277
0.1445,1173.50697023491
0.145,1173.50931891966
0.1455,1173.5116591678
0.146,1173.51399096612
0.1465,1173.51631430233
0.147,1173.51862878247
0.1475,1173.52093479937
0.148,1173.52323236852
0.1485,1173.52552147438
0.149,1173.52780209987
0.1495,1173.53007423088
0.15,1173.53233785626
0.1505,1173.53459296716
0.151,1173.5368395565
0.1515,1173.53907761863
0.152,1173.54130714905
0.1525,1173.54352814432
0.153,1173.54574060191
0.1535,1173.54794452014
0.154,1173.55013989812
0.1545,1173.55232673573
0.155,1173.55450503356
0.1555,1173.55667479292
0.156,1173.55883601577
0.1565,1173.56098870474
0.157,1173.56313286308
0.1575,1173.56526849466
0.158,1173.56739560398
0.1585,1173.56951419609
0.159,1173.57162427664
0.1595,1173.57372585181
0.16,1173.57581892834
0.1605,1173.5779035135
0.161,1173.57997961509
0.1615,1173.5820472414
0.162,1173.58410640121
0.1625,1173.58615710379
0.163,1173.58819935889
0.1635,1173.5902331767
0.164,1173.59225856787
0.1645,1173.59427554349
0.165,1173.59628411506
0.1655,1173.59828429451
0.166,1173.60027609418
0.1665,1173.60225952681
0.167,1173.60423460549
0.1675,1173.60620134374
0.168,1173.60815975542
0.1685,1173.61010985475
0.169,1173.61205165629
0.1695,1173.61398517498
0.17,1173.61591042605
0.1705,1173.61782742507
0.171,1173.61973618793
0.1715,1173.62163673084
0.172,1173.62352907028
0.1725,1173.62541322305
0.173,1173.62728920621
0.1735,1173.62915703712
0.174,1173.63101673341
0.1745,1173.63286831294
0.175,1173.63471179387
0.1755,1173.63654719457
0.176,1173.63837453368
0.1765,1173.64019383007
0.177,1173.64200510282
0.1775,1173.64380837126
0.178,1173.64560365491
0.1785,1173.64739097351
0.179,1173.64917034702
0.1795,1173.65094179556
0.18,1173.65270533947
0.1805,1173.65446099929
0.181,1173.6562087957
0.1815,1173.65794874958
0.182,1173.65968088197
0.1825,1173.66140521409
0.183,1173.6631217673
0.1835,1173.66483056313
0.184,1173.66653162324
0.1845,1173.66822496945
0.185,1173.66991062371
0.1855,1173.67158860811
0.186,1173.67325894486
0.1865,1173.67492165632
0.187,1173.67657676493
0.1875,1173.67822429329
0.188,1173.67986426407
0.1885,1173.68149670008
0.189,1173.68312162423
0.1895,1173.68473905951
0.19,1173.68634902903
0.1905,1173.68795155595
0.191,1173.68954666358
0.1915,1173.69113437527
0.192,1173.69271471445
0.1925,1173.69428770466
0.193,1173.69585336947
0.1935,1173.69741173255
0.194,1173.69896281763
0.1945,1173.70050664849
0.195,1173.702043249
0.1955,1173.70357264306
0.196,1173.70509485462
0.1965,1173.7066099077
0.197,1173.70811782636
0.1975,1173.70961863471
0.198,1173.71111235688
0.1985,1173.71259901707
0.199,1173.71407863949
0.1995,1173.7155512484
0.2,1173.71701686808
0.2005,1173.71847552285
0.201,1173.71992723704
0.2015,1173.72137203501
0.202,1173.72280994115
0.2025,1173.72424097986
0.203,1173.72566517556
0.2035,1173.72708255268
0.204,1173.72849313565
0.2045,1173.72989694893
0.205,1173.73129401699
0.2055,1173.73268436427
0.206,1173.73406801525
0.2065,1173.73544499439
0.207,1173.73681532617
0.2075,1173.73817903505
0.208,1173.73953614548
0.2085,1173.74088668192
0.209,1173.74223066881
0.2095,1173.74356813059
0.21,1173.74489909167
0.2105,1173.74622357647
0.211,1173.74754160937
0.2115,1173.74885321477
0.212,1173.750158417
0.2125,1173.75145724042
0.213,1173.75274970933
0.2135,1173.75403584804
0.214,1173.75531568081
0.2145,1173.75658923188
0.215,1173.75785652547
0.2155,1173.75911758578
0.216,1173.76037243695
0.2165,1173.76162110312
0.217,1173.76286360837
0.2175,1173.76409997678
0.218,1173.76533023237
0.2185,1173.76655439913
0.219,1173.76777250101
0.2195,1173.76898456194
0.22,1173.77019060579
0.2205,1173.77139065639
0.221,1173.77258473755
0.2215,1173.77377287301
0.222,1173.77495508648
0.2225,1173.77613140164
0.223,1173.77730184211
0.2235,1173.77846643145
0.224,1173.7796251932
0.2245,1173.78077815085
0.225,1173.78192532782
0.2255,1173.7830667475
0.226,1173.78420243321
0.2265,1173.78533240825
0.227,1173.78645669584
0.2275,1173.78757531917
0.228,1173.78868830135
0.2285,1173.78979566547
0.229,1173.79089743453
0.2295,1173.79199363151
0.23,1173.7930842793
0.2305,1173.79416940077
0.231,1173.79524901869
0.2315,1173.79632315582
0.232,1173.79739183482
0.2325,1173.79845507832
0.233,1173.79951290888
0.2335,1173.80056534901
0.234,1173.80161242114
0.2345,1173.80265414765
0.235,1173.80369055086
0.2355,1173.80472165304
0.236,1173.80574747638
0.2365,1173.80676804301
0.237,1173.807783375
0.2375,1173.80879349438
0.238,1173.80979842306
0.2385,1173.81079818296
0.239,1173.81179279587
0.2395,1173.81278228355
0.24,1173.81376666769
0.2405,1173.81474596991
0.241,1173.81572021178
0.2415,1173.81668941477
0.242,1173.81765360032
0.2425,1173.81861278979
0.243,1173.81956700446
0.2435,1173.82051626557
0.244,1173.82146059428
0.2445,1173.82240001167
0.245,1173.82333453877
0.2455,1173.82426419654
0.246,1173.82518900587
0.2465,1173.82610898757
0.247,1173.8270241624
0.2475,1173.82793455105
0.248,1173.82884017412
0.2485,1173.82974105217
0.249,1173.83063720568
0.2495,1173.83152865505
0.25,1173.83241542062
0.2505,1173.83329752267
0.251,1173.8341749814
0.2515,1173.83504781694
0.252,1173.83591604935
0.2525,1173.83677969862
0.253,1173.83763878469
0.2535,1173.8384933274
0.254,1173.83934334654
0.2545,1173.84018886182
0.255,1173.84102989289
0.2555,1173.84186645932
0.256,1173.84269858062
0.2565,1173.84352627622
0.257,1173.84434956548
0.2575,1173.84516846771
0.258,1173.84598300213
0.2585,1173.84679318788
0.259,1173.84759904406
0.2595,1173.84840058968
0.26,1173.84919784369
0.2605,1173.84999082496
0.261,1173.85077955229
0.2615,1173.85156404442
0.262,1173.85234432002
0.2625,1173.85312039768
0.263,1173.85389229592
0.2635,1173.85466003321
0.264,1173.85542362793
0.2645,1173.85618309838
0.265,1173.85693846283
0.2655,1173.85768973945
0.266,1173.85843694634
0.2665,1173.85918010154
0.267,1173.85991922303
0.2675,1173.8606543287
0.268,1173.86138543638
0.2685,1173.86211256384
0.269,1173.86283572877
0.2695,1173.86355494878
0.27,1173.86427024144
0.2705,1173.86498162423
0.271,1173.86568911458
0.2715,1173.86639272982
0.272,1173.86709248724
0.2725,1173.86778840406
0.273,1173.86848049741
0.2735,1173.86916878438
0.274,1173.86985328196
0.2745,1173.87053400711
0.275,1173.8712109767
0.2755,1173.87188420753
0.276,1173.87255371635
0.2765,1173.87321951981
0.277,1173.87388163453
0.2775,1173.87454007705
0.278,1173.87519486382
0.2785,1173.87584601128
0.279,1173.87649353573
0.2795,1173.87713745346
0.28,1173.87777778067
0.2805,1173.8784145335
0.281,1173.87904772802
0.2815,1173.87967738025
0.282,1173.88030350612
0.2825,1173.8809261215
0.283,1173.88154524222
0.2835,1173.88216088401
0.284,1173.88277306255
0.2845,1173.88338179346
0.285,1173.8839870923
0.2855,1173.88458897455
0.286,1173.88518745564
0.2865,1173.88578255091
0.287,1173.88637427567
0.2875,1173.88696264515
0.288,1173.88754767452
0.2885,1173.88812937888
0.289,1173.88870777326
0.2895,1173.88928287266
0.29,1173.88985469199
0.2905,1173.89042324609
0.291,1173.89098854976
0.2915,1173.89155061772
0.292,1173.89210946464
0.2925,1173.89266510514
0.293,1173.89321755374
0.2935,1173.89376682493
0.294,1173.89431293312
0.2945,1173.89485589269
0.295,1173.89539571791
0.2955,1173.89593242304
0.296,1173.89646602224
0.2965,1173.89699652963
0.297,1173.89752395927
0.2975,1173.89804832516
0.298,1173.89856964122
0.2985,1173.89908792133
0.299,1173.89960317932
0.2995,1173.90011542893
0.3,1173.90062468388
0.3005,1173.90113095778
0.301,1173.90163426424
0.3015,1173.90213461676
0.302,1173.90263202881
0.3025,1173.90312651381
0.303,1173.9036180851
0.3035,1173.90410675596
0.304,1173.90459253964
0.3045,1173.9050754493
0.305,1173.90555549807
0.3055,1173.90603269901
0.306,1173.90650706513
0.3065,1173.90697860937
0.307,1173.90744734463
0.3075,1173.90791328374
0.308,1173.90837643949
0.3085,1173.9088368246
0.309,1173.90929445174
0.3095,1173.90974933352
0.31,1173.91020148251
0.3105,1173.91065091121
0.311,1173.91109763207
0.3115,1173.91154165749
0.312,1173.91198299981
0.3125,1173.9124216713
0.313,1173.91285768422
0.3135,1173.91329105074
0.314,1173.91372178298
0.3145,1173.91414989302
0.315,1173.91457539288
0.3155,1173.91499829453
0.316,1173.91541860988
0.3165,1173.91583635079
0.317,1173.91625152908
0.3175,1173.9166641565
0.318,1173.91707424476
0.3185,1173.9174818055
0.319,1173.91788685035
0.3195,1173.91828939085
0.32,1173.9186894385
0.3205,1173.91908700474
0.321,1173.91948210099
0.3215,1173.91987473858
0.322,1173.92026492883
0.3225,1173.92065268296
0.323,1173.92103801219
0.3235,1173.92142092767
0.324,1173.92180144049
0.3245,1173.9221795617
0.325,1173.92255530231
0.3255,1173.92292867327
0.326,1173.92329968548
0.3265,1173.92366834979
0.327,1173.92403467702
0.3275,1173.92439867792
0.328,1173.92476036321
0.3285,1173.92511974354
0.329,1173.92547682953
0.3295,1173.92583163176
0.33,1173.92618416073
0.3305,1173.92653442694
0.331,1173.92688244079
0.3315,1173.92722821269
0.332,1173.92757175295
0.3325,1173.92791307186
0.333,1173.92825217968
0.3335,1173.9285890866
0.334,1173.92892380276
0.3345,1173.92925633827
0.335,1173.92958670319
0.3355,1173.92991490754
0.336,1173.93024096129
0.3365,1173.93056487437
0.337,1173.93088665664
0.3375,1173.93120631796
0.338,1173.93152386811
0.3385,1173.93183931684
0.339,1173.93215267385
0.3395,1173.93246394882
0.34,1173.93277315134
0.3405,1173.93308029101
0.341,1173.93338537734
0.3415,1173.93368841984
0.342,1173.93398942794
0.3425,1173.93428841104
0.343,1173.93458537852
0.3435,1173.93488033968
0.344,1173.9351733038
0.3445,1173.93546428013
0.345,1173.93575327785
0.3455,1173.9360403061
0.346,1173.93632537402
0.3465,1173.93660849066
0.347,1173.93688966505
0.3475,1173.93716890618
0.348,1173.937446223
0.3485,1173.93772162441
0.349,1173.93799511928
0.3495,1173.93826671644
0.35,1173.93853642467
0.3505,1173.93880425272
0.351,1173.9390702093
0.3515,1173.93933430308
0.352,1173.93959654268
0.3525,1173.9398569367
0.353,1173.94011549367
0.3535,1173.94037222213
0.354,1173.94062713053
0.3545,1173.94088022733
0.355,1173.9411315209
0.3555,1173.94138101961
0.356,1173.94162873179
0.3565,1173.94187466571
0.357,1173.94211882962
0.3575,1173.94236123173
0.358,1173.94260188021
0.3585,1173.9428407832
0.359,1173.94307794879
0.3595,1173.94331338503
0.36,1173.94354709997
0.3605,1173.94377910157
0.361,1173.9440093978
0.3615,1173.94423799657
0.362,1173.94446490575
0.3625,1173.9446901332
0.363,1173.94491368671
0.3635,1173.94513557407
0.364,1173.945355803
0.3645,1173.9455743812
0.365,1173.94579131636
0.3655,1173.94600661609
0.366,1173.94622028799
0.3665,1173.94643233963
0.367,1173.94664277853
0.3675,1173.94685161219
0.368,1173.94705884807
0.3685,1173.94726449358
0.369,1173.94746855613
0.3695,1173.94767104307
0.37,1173.94787196174
0.3705,1173.94807131941
0.371,1173.94826912334
0.3715,1173.94846538077
0.372,1173.94866009887
0.3725,1173.94885328482
0.373,1173.94904494574
0.3735,1173.94923508872
0.374,1173.94942372083
0.3745,1173.94961084909
0.375,1173.9497964805
0.3755,1173.94998062202
0.376,1173.9501632806
0.3765,1173.95034446314
0.377,1173.95052417649
0.3775,1173.95070242751
0.378,1173.950879223
0.3785,1173.95105456973
0.379,1173.95122847446
0.3795,1173.9514009439
0.38,1173.95157198474
0.3805,1173.95174160362
0.381,1173.95190980717
0.3815,1173.95207660199
0.382,1173.95224199464
0.3825,1173.95240599165
0.383,1173.95256859951
0.3835,1173.95272982473
0.384,1173.95288967372
0.3845,1173.95304815291
0.385,1173.95320526868
0.3855,1173.9533610274
0.386,1173.95351543538
0.3865,1173.95366849892
0.387,1173.95382022429
0.3875,1173.95397061774
0.388,1173.95411968548
0.3885,1173.95426743369
0.389,1173.95441386852
0.3895,1173.95455899611
0.39,1173.95470282254
0.3905,1173.95484535391
0.391,1173.95498659623
0.3915,1173.95512655554
0.392,1173.95526523782
0.3925,1173.95540264904
0.393,1173.95553879511
0.3935,1173.95567368196
0.394,1173.95580731547
0.3945,1173.95593970148
0.395,1173.95607084581
0.3955,1173.95620075428
0.396,1173.95632943264
0.3965,1173.95645688666
0.397,1173.95658312204
0.3975,1173.95670814448
0.398,1173.95683195964
0.3985,1173.95695457318
0.399,1173.95707599071
0.3995,1173.95719621781
0.4,1173.95731526004
0.4005,1173.95743312296
0.401,1173.95754981206
0.4015,1173.95766533285
0.402,1173.95777969077
0.4025,1173.95789289128
0.403,1173.95800493978
0.4035,1173.95811584167
0.404,1173.95822560229
0.4045,1173.958334227
0.405,1173.95844172111
0.4055,1173.9585480899
0.406,1173.95865333865
0.4065,1173.95875747259
0.407,1173.95886049695
0.4075,1173.95896241691
0.408,1173.95906323765
0.4085,1173.95916296431
0.409,1173.95926160202
0.4095,1173.95935915587
0.41,1173.95945563093
0.4105,1173.95955103227
0.411,1173.95964536491
0.4115,1173.95973863385
0.412,1173.95983084409
0.4125,1173.95992200057
0.413,1173.96001210824
0.4135,1173.96010117201
0.414,1173.96018919678
0.4145,1173.96027618741
0.415,1173.96036214875
0.4155,1173.96044708562
0.416,1173.96053100284
0.4165,1173.96061390517
0.417,1173.96069579739
0.4175,1173.96077668422
0.418,1173.96085657038
0.4185,1173.96093546056
0.419,1173.96101335944
0.4195,1173.96109027167
0.42,1173.96116620188
0.4205,1173.96124115467
0.421,1173.96131513463
