"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.0005,298.000000001928
0.001,298.000000028102
0.0015,298.000000195095
0.002,298.000000894805
0.0025,298.000003117489
0.003,298.000008913101
0.0035,298.000021947332
0.004,298.000048081683
0.0045,298.000095899249
0.005,298.000177106573
0.0055,298.000306761419
0.006,298.000503302923
0.0065,298.000788381597
0.007,298.001186508859
0.0075,298.001724558642
0.008,298.002431161694
0.0085,298.0033360356
0.009,298.004469291687
0.00950000000000001,298.005860752358
0.01,298.007539321094
0.0105,298.00953240556
0.011,298.011865427294
0.0115,298.014561419788
0.012,298.017640718953
0.0125,298.021120743494
0.013,298.025015860492
0.0135,298.02933732847
0.014,298.034093308721
0.0145,298.039288934926
0.015,298.044926430854
0.0155,298.05100526628
0.016,298.057522341846
0.0165,298.064472194447
0.017,298.071847215668
0.0175,298.079637900889
0.018,298.087832998898
0.0185,298.096419817603
0.019,298.105384409681
0.0195,298.114711778716
0.02,298.124386074503
0.0205,298.134390775124
0.021,298.144708855034
0.0215,298.155322938745
0.022,298.166215264526
0.0225,298.177368376759
0.023,298.188764611646
0.0235,298.200386437044
0.024,298.212216535258
0.0245,298.224237873983
0.025,298.236433768144
0.0255,298.248787932482
0.026,298.261284525294
0.0265,298.27390818399
0.027,298.28664405325
0.0275,298.299477806495
0.028,298.312395661443
0.0285,298.325384390387
0.029,298.338431325887
0.0295,298.351524362408
0.03,298.364651954491
0.0305,298.377803111915
0.031,298.390967392317
0.0315,298.404134891658
0.032,298.417296232902
0.0325,298.430442553237
0.033,298.443565490098
0.0335,298.456657166277
0.034,298.469710174324
0.0345,298.482717560428
0.035,298.495672807974
0.0355,298.508569820891
0.036,298.521402906943
0.0365,298.534166761057
0.037,298.546856448787
0.0375,298.55946738999
0.038,298.571995342779
0.0385,298.584436387807
0.039,298.596786912921
0.0395,298.609043598232
0.04,298.621203401615
0.0405,298.633263544659
0.041,298.645221499105
0.0415,298.657074973742
0.042,298.668821901809
0.0425,298.680460428862
0.043,298.691988901142
0.0435,298.703405854412
0.044,298.71471000328
0.0445,298.725900230968
0.045,298.736975579555
0.0455,298.747935240655
0.046,298.758778546525
0.0465,298.769504961597
0.047,298.780114074418
0.0475,298.790605589968
0.048,298.800979322377
0.0485,298.811235187994
0.049,298.8213731988
0.0495,298.831393456175
0.05,298.841296144976
0.0505,298.851081527916
0.051,298.860749940266
0.0515,298.870301784805
0.052,298.879737527067
0.0525,298.889057690829
0.053,298.898262853858
0.0535,298.907353643875
0.054,298.916330734762
0.0545,298.925194842963
0.055,298.933946724096
0.0555,298.94258716976
0.056,298.951117004511
0.0565,298.959537083026
0.057,298.967848287422
0.0575,298.976051524732
0.058,298.984147724528
0.0585,298.992137836695
0.059,299.000022829318
0.0595,299.007803686713
0.06,299.015481407567
0.0605,299.023057003191
0.061,299.030531495891
0.0615,299.037905917421
0.062,299.04518130755
0.0625,299.052358712706
0.063,299.059439184717
0.0635,299.066423779619
0.064,299.07331355656
0.0645,299.080109576749
0.065,299.086812902503
0.0655,299.093424596335
0.066,299.099945720114
0.0665,299.106377334284
0.067,299.112720497128
0.0675,299.11897626409
0.068,299.125145687145
0.0685,299.131229814212
0.069,299.13722968861
0.0695,299.143146348557
0.07,299.148980826705
0.0705,299.154734149709
0.071,299.160407337834
0.0715000000000001,299.166000201082
0.0720000000000001,299.171515268857
0.0725000000000001,299.176953424039
0.0730000000000001,299.182315577596
0.0735000000000001,299.187602672674
0.0740000000000001,299.19281566255
0.0745000000000001,299.197955500576
0.0750000000000001,299.203023135926
0.0755000000000001,299.208019511609
0.0760000000000001,299.212945563425
0.0765000000000001,299.217802219311
0.0770000000000001,299.222590398909
0.0775000000000001,299.227311013249
0.0780000000000001,299.231964964515
0.0785000000000001,299.236553145858
0.0790000000000001,299.241076441262
0.0795000000000001,299.24553572543
0.0800000000000001,299.249931863708
0.0805000000000001,299.254265712012
0.0810000000000001,299.258538116788
0.0815000000000001,299.262749914984
0.0820000000000001,299.266901934026
0.0825000000000001,299.270994991812
0.0830000000000001,299.275029896719
0.0835000000000001,299.279007447604
0.0840000000000001,299.282928433837
0.0845000000000001,299.28679363531
0.0850000000000001,299.290603822483
0.0855000000000001,299.294359756414
0.0860000000000001,299.298062188802
0.0865000000000001,299.301711862039
0.0870000000000001,299.305309509254
0.0875000000000001,299.308855854376
0.0880000000000001,299.31235161219
0.0885000000000001,299.3157974884
0.0890000000000001,299.319194179692
0.0895000000000001,299.322542373807
0.0900000000000001,299.325842749605
0.0905000000000001,299.329095977147
0.0910000000000001,299.332302717758
0.0915000000000001,299.335463624117
0.0920000000000001,299.338579340319
0.0925000000000001,299.341650501973
0.0930000000000001,299.344677736267
0.0935000000000001,299.347661662058
0.0940000000000001,299.350602889953
0.0945000000000001,299.353502022395
0.0950000000000001,299.356359653739
0.0955000000000001,299.359176370356
0.0960000000000001,299.361952750691
0.0965000000000001,299.364689365376
0.0970000000000001,299.367386777295
0.0975000000000001,299.370045541687
0.0980000000000001,299.37266620622
0.0985000000000001,299.375249311084
0.0990000000000001,299.377795389077
0.0995000000000001,299.38030496569
0.1,299.382778559193
0.1005,299.385216680721
0.101,299.387619834364
0.1015,299.389988517244
0.102,299.39232321961
0.1025,299.394624424916
0.103,299.396892609905
0.1035,299.399128244697
0.104,299.401331792869
0.1045,299.403503711538
0.105,299.405644451448
0.1055,299.40775445704
0.106,299.409834166548
0.1065,299.411884012066
0.107,299.413904419634
0.1075,299.415895809318
0.108,299.417858595284
0.1085,299.41979318588
0.109,299.421699983707
0.1095,299.423579385703
0.11,299.425431783209
0.1105,299.427257562053
0.111,299.429057102615
0.1115,299.430830779908
0.112,299.432578963645
0.1125,299.434302018308
0.113,299.43600030323
0.1135,299.437674172653
0.114,299.439323975803
0.1145,299.440950056956
0.115,299.44255275551
0.1155,299.444132406042
0.116,299.445689338388
0.1165,299.447223877697
0.117,299.4487363445
0.1175,299.450227054773
0.118,299.451696319999
0.1185,299.453144447232
0.119,299.454571739157
0.1195,299.455978494152
0.12,299.457365006347
0.1205,299.45873156568
0.121,299.460078457964
0.1215,299.461405964931
0.122,299.462714364307
0.1225,299.464003929849
0.123,299.465274931413
0.1235,299.466527635009
0.124,299.467762302844
0.1245,299.468979193389
0.125,299.47017856142
0.1255,299.471360658079
0.126,299.472525730919
0.1265,299.473674023957
0.127,299.474805777724
0.1275,299.475921229315
0.128,299.477020612433
0.1285,299.478104157444
0.129,299.479172091419
0.1295,299.480224638181
0.13,299.481262018352
0.1305,299.4822844494
0.131,299.483292145681
0.1315,299.484285318485
0.132,299.485264176078
0.1325,299.486228923745
0.133,299.487179763833
0.1335,299.488116895795
0.134,299.489040516225
0.1345,299.489950818906
0.135,299.490847994843
0.1355,299.49173223231
0.136,299.492603716878
0.1365,299.493462631469
0.137,299.49430915638
0.1375,299.495143469324
0.138,299.495965745472
0.1385,299.496776157482
0.139,299.497574875542
0.1395,299.498362067399
0.14,299.499137898395
0.1405,299.499902531507
0.141,299.500656127371
0.1415,299.501398844326
0.142,299.50213083844
0.1425,299.50285226354
0.143,299.503563271253
0.1435,299.504264011032
0.144,299.504954630185
0.1445,299.505635273909
0.145,299.506306085323
0.1455,299.50696720549
0.146,299.50761877345
0.1465,299.508260926252
0.147,299.50889379898
0.1475,299.509517524778
