"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.001,873.000000000046
0.002,873.000000000633
0.003,873.000000004506
0.004,873.000000022291
0.005,873.000000086184
0.006,873.000000277572
0.007,873.000000775099
0.008,873.00000192866
0.009,873.000004362001
0.01,873.000009102343
0.011,873.000017730746
0.012,873.00003254271
0.013,873.000056705634
0.014,873.000094398902
0.015,873.000150923177
0.016,873.000232768328
0.017,873.000347633011
0.018,873.000504393164
0.019,873.000713020769
0.02,873.000984457951
0.021,873.001330452742
0.022,873.001763368197
0.023,873.00229597204
0.024,873.002941218301
0.025,873.003712029606
0.026,873.004621088032
0.027,873.005680640972
0.028,873.006902326884
0.029,873.008297024252
0.03,873.009874729145
0.031,873.011644443633
0.032,873.013614114334
0.033,873.015790576299
0.034,873.018179525371
0.035,873.020785510683
0.036,873.023611944998
0.037,873.026661130382
0.038,873.02993429672
0.039,873.033431650638
0.04,873.03715243257
0.041,873.04109497988
0.042,873.045256794161
0.043,873.049634611083
0.044,873.054224471344
0.045,873.05902179154
0.046,873.064021433943
0.047,873.069217774385
0.048,873.074604766725
0.049,873.080176007646
0.05,873.085924793174
0.051,873.091844174932
0.052,873.097927011386
0.053,873.104166015587
0.054,873.110553799069
0.055,873.117082911935
0.056,873.123745879251
0.057,873.130535233875
0.058,873.1374435459
0.059,873.14446344886
0.06,873.151587662922
0.061,873.158809015224
0.062,873.166120457573
0.063,873.173515081692
0.064,873.1809861322
0.065,873.188527017523
0.066,873.196131318905
0.067,873.203792797691
0.068,873.211505401045
0.069,873.219263266258
0.07,873.227060723781
0.071,873.23489229913
0.0720000000000001,873.242752713766
0.0730000000000001,873.250636885094
0.0740000000000001,873.258539925657
0.0750000000000001,873.26645714164
0.0760000000000001,873.274384030775
0.0770000000000001,873.282316158163
0.0780000000000001,873.290249558462
0.0790000000000001,873.298180265469
0.0800000000000001,873.306104504469
0.0810000000000001,873.31401867941
0.0820000000000001,873.321919366362
0.0830000000000001,873.329803308184
0.0840000000000001,873.33766740954
0.0850000000000001,873.345508732026
0.0860000000000001,873.353324489324
0.0870000000000001,873.361112042367
0.0880000000000001,873.368868894509
0.0890000000000001,873.376592686716
0.0900000000000001,873.3842811928
0.0910000000000001,873.391932314685
0.0920000000000001,873.399544077745
0.0930000000000001,873.407114626198
0.0940000000000001,873.414642218596
0.0950000000000001,873.422125223385
0.0960000000000001,873.429562114573
0.0970000000000001,873.436951467485
0.0980000000000001,873.444291954637
0.0990000000000001,873.451582341702
0.1,873.458821483598
0.101,873.466008320684
0.102,873.473141875069
0.103,873.480221247035
0.104,873.487245611577
0.105,873.494214215055
0.106,873.501126371956
0.107,873.50798146177
0.108,873.514778925981
0.109,873.521518265154
0.11,873.528199036145
0.111,873.534820849397
0.112,873.541383366355
0.113,873.547886296967
0.114,873.55432939729
0.115,873.560712467192
0.116,873.567035348132
0.117,873.573297921048
0.118,873.579500104321
0.119,873.585641851818
0.12,873.591723151029
0.121,873.597744021272
0.122,873.603704511979
0.123,873.60960470105
0.124,873.615444693285
0.125,873.621224618877
0.126,873.626944631973
0.127,873.632604909301
0.128,873.638205648855
0.129,873.643747068634
0.13,873.649229405448
0.131,873.654652913769
0.132,873.660017864636
0.133,873.665324544613
0.134,873.670573254789
0.135,873.675764309833
0.136,873.680898037082
0.137,873.68597477568
0.138,873.690994875751
0.139,873.69595869762
0.14,873.700866611059
0.141,873.705718994578
0.142,873.710516234748
0.143,873.715258725554
0.144,873.71994686778
0.145,873.724581068429
0.146,873.729161363602
0.147,873.733688662597
0.148,873.73816333246
0.149,873.742585776581
0.15,873.746956413275
0.151,873.751275669297
0.152,873.755543976893
0.153,873.759761772224
0.154,873.763929494388
0.155,873.768047584769
0.156,873.77211648652
0.157,873.776136644151
0.158,873.780108503162
0.159,873.784032509725
0.16,873.787909110386
0.161,873.791738751798
0.162,873.795521880466
0.163,873.799258942514
0.164,873.802950383469
0.165,873.806596648051
0.166,873.810198179984
0.167,873.813755421815
0.168,873.817268814745
0.169,873.820738798471
0.17,873.824165811037
0.171,873.827550288695
0.172,873.830892665776
0.173,873.834193374565
0.174,873.837452845189
0.175,873.840671505513
0.176,873.843849781037
0.177,873.846988094805
0.178,873.850086867321
