"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.001,573.000000002899
0.002,573.000000034667
0.003,573.000000217281
0.004,573.000000949637
0.005,573.000003254453
0.006,573.000009322721
0.007,573.000023237597
0.008,573.000051803003
0.009,573.00010535979
0.01,573.000198457824
0.011,573.000350268743
0.012,573.000584664871
0.013,573.000929935918
0.014,573.001418176764
0.015,573.002084400737
0.016,573.00296547203
0.017,573.00409894278
0.018,573.005521900746
0.019,573.007269884624
0.02,573.009375933706
0.021,573.01186980556
0.022,573.014777377886
0.023,573.018120240544
0.024,573.021915463263
0.025,573.026175522845
0.026,573.030908366658
0.027,573.036117587221
0.028,573.041802682734
0.029,573.047959379878
0.03,573.054579960125
0.031,573.061653773908
0.032,573.069167484061
0.033,573.077105526362
0.034,573.085450480184
0.035,573.094183424132
0.036,573.103284267447
0.037,573.112732053709
0.038,573.122505235232
0.039,573.132581917773
0.04,573.142940076082
0.041,573.153557741424
0.042,573.164413160909
0.043,573.175484716616
0.044,573.186751791593
0.045,573.19819396126
0.046,573.209791479415
0.047,573.221525304059
0.048,573.2333771362
0.049,573.245329449863
0.05,573.257365512188
0.051,573.269469394493
0.052,573.281625975441
0.053,573.293820937567
0.054,573.306040758168
0.055,573.318272695558
0.056,573.330504771543
0.057,573.342725750873
0.058,573.35492511833
0.059,573.367093054032
0.06,573.379220407418
0.061,573.39129867039
0.062,573.403319949923
0.063,573.415276940425
0.064,573.427162896192
0.065,573.43897160406
0.066,573.4506973565
0.067,573.46233492525
0.068,573.473879535612
0.069,573.485326841517
0.07,573.496672901382
0.071,573.507914154847
0.0720000000000001,573.519047400381
0.0730000000000001,573.530068697363
0.0740000000000001,573.540977055005
0.0750000000000001,573.55176992169
0.0760000000000001,573.562445244378
0.0770000000000001,573.573001276071
0.0780000000000001,573.583436530227
0.0790000000000001,573.593749756025
0.0800000000000001,573.603939919423
0.0810000000000001,573.614006186958
0.0820000000000001,573.623947911118
0.0830000000000001,573.633764616927
0.0840000000000001,573.643455989493
0.0850000000000001,573.653021862326
0.0860000000000001,573.662462206439
0.0870000000000001,573.671777120097
