"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.001,1473.00000000001
0.002,1473.00000000001
0.003,1473.00000000001
0.004,1473.00000000002
0.005,1473.00000000011
0.006,1473.00000000042
0.007,1473.00000000143
0.008,1473.00000000429
0.009,1473.00000001161
0.01,1473.00000002878
0.011,1473.00000006612
0.012,1473.00000014218
0.013,1473.00000028837
0.014,1473.00000055533
0.015,1473.00000102106
0.016,1473.00000180093
0.017,1473.00000305963
0.018,1473.00000502447
0.019,1473.00000800022
0.02,1473.00001238451
0.021,1473.00001868364
0.022,1473.00002752766
0.023,1473.00003968491
0.024,1473.00005607458
0.025,1473.00007777729
0.026,1473.00010604302
0.027,1473.00014229613
0.028,1473.00018813724
0.029,1473.00024534219
0.03,1473.00031585644
0.031,1473.00040178851
0.032,1473.00050539898
0.033,1473.00062908732
0.034,1473.0007753766
0.035,1473.00094689623
0.036,1473.00114636329
0.037,1473.00137656285
0.038,1473.00164032761
0.039,1473.00194051741
0.04,1473.00227999866
0.041,1473.00266162442
0.042,1473.00308821497
0.043,1473.00356253953
0.044,1473.00408729894
0.045,1473.00466509963
0.046,1473.00529847311
0.047,1473.00598982265
0.048,1473.00674143004
0.049,1473.00755544425
0.05,1473.00843387276
0.051,1473.00937857456
0.052,1473.01039125466
0.053,1473.01147346014
0.054,1473.01262657733
0.055,1473.0138518304
0.056,1473.015150281
0.057,1473.01652282897
0.058,1473.017970214
0.059,1473.01949301813
0.06,1473.02109166902
0.061,1473.02276644384
0.062,1473.0245174738
0.063,1473.02634474909
0.064,1473.02824812427
0.065,1473.03022732396
0.066,1473.03228194884
0.067,1473.03441148176
0.068,1473.03661529377
0.069,1473.03889265162
0.07,1473.04124272258
0.071,1473.04366458178
0.0720000000000001,1473.04615697555
0.0730000000000001,1473.04871915049
0.0740000000000001,1473.05134988176
0.0750000000000001,1473.0540479212
0.0760000000000001,1473.05681196903
0.0770000000000001,1473.05964067285
0.0780000000000001,1473.06253263132
0.0790000000000001,1473.06548639881
0.0800000000000001,1473.0685004902
0.0810000000000001,1473.07157338563
0.0820000000000001,1473.07470353517
0.0830000000000001,1473.07788936316
0.0840000000000001,1473.08112927247
0.0850000000000001,1473.08442164853
0.0860000000000001,1473.0877648631
0.0870000000000001,1473.09115727513
0.0880000000000001,1473.09459724055
0.0890000000000001,1473.09808311544
0.0900000000000001,1473.10161324879
0.0910000000000001,1473.10518599337
0.0920000000000001,1473.10879970713
0.0930000000000001,1473.11245298617
0.0940000000000001,1473.11614387509
0.0950000000000001,1473.11987082542
0.0960000000000001,1473.12363225401
0.0970000000000001,1473.12742658258
0.0980000000000001,1473.13125224648
0.0990000000000001,1473.135107698
0.1,1473.13899140837
0.101,1473.1429018692
0.102,1473.14683759375
0.103,1473.15079711795
0.104,1473.15477900131
0.105,1473.15878182769
0.106,1473.16280420573
0.107,1473.16684477603
0.108,1473.17090219418
0.109,1473.17497514651
0.11,1473.17906234693
0.111,1473.18316253662
0.112,1473.18727448406
0.113,1473.19139698526
0.114,1473.1955288637
0.115,1473.19966897048
0.116,1473.2038161842
0.117,1473.20796941095
0.118,1473.2121275842
0.119,1473.21628966468
0.12,1473.22045464014
0.121,1473.2246215252
0.122,1473.22878936111
0.123,1473.23295721547
0.124,1473.23712418194
0.125,1473.24128937996
0.126,1473.24545195444
0.127,1473.24961107533
0.128,1473.25376502711
0.129,1473.25791427835
0.13,1473.2620578682
0.131,1473.26619500479
0.132,1473.27032495271
0.133,1473.27444701065
0.134,1473.2785605048
0.135,1473.2826647861
0.136,1473.28675922883
0.137,1473.29084322955
