"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.001,573.000000003831
0.002,573.000000044336
0.003,573.000000269566
0.004,573.00000114761
0.005,573.000003844184
0.006,573.000010795487
0.007,573.000026446537
0.008,573.000058071654
0.009,573.000116557299
0.01,573.000217020444
0.011,573.000379156821
0.012,573.000627255602
0.013,573.000989864849
0.014,573.001499142573
0.015,573.002189956992
0.016,573.003098823583
0.017,573.004262773225
0.018,573.005718218662
0.019,573.007499924989
0.02,573.009640098654
0.021,573.012167646235
0.022,573.015107614303
0.023,573.018480810419
0.024,573.022303609888
0.025,573.026587849043
0.026,573.031340953563
0.027,573.036566097295
0.028,573.042262461116
0.029,573.048425551625
0.03,573.05504755836
0.031,573.062117732136
0.032,573.069622770165
0.033,573.077547196501
0.034,573.085873729012
0.035,573.094583626423
0.036,573.10365702721
0.037,573.113073190978
0.038,573.122810825199
0.039,573.132848303827
0.04,573.143163875022
0.041,573.153735844031
0.042,573.164542730619
0.043,573.175563402581
0.044,573.186777187303
0.045,573.198163963411
0.046,573.209704234522
0.047,573.221379187072
0.048,573.23317073407
0.049,573.245061546545
0.05,573.257035074286
0.051,573.269075557382
0.052,573.281168029887
0.053,573.293298316849
0.054,573.305453025765
0.055,573.31761953344
0.056,573.329785969094
0.057,573.341941194463
0.058,573.354074654104
0.059,573.366176774301
0.06,573.378238456953
0.061,573.390251245124
0.062,573.402207294848
0.063,573.414099345638
0.064,573.425920692092
0.065,573.437665156413
0.066,573.449327061667
0.067,573.460901205719
0.068,573.472382835893
0.069,573.483767624375
0.07,573.49505164443
0.071,573.506231347462
0.0720000000000001,573.517303540943
0.0730000000000001,573.528265367237
0.0740000000000001,573.539114283323
0.0750000000000001,573.549848041418
0.0760000000000001,573.560464670496
0.0770000000000001,573.570962458691
0.0780000000000001,573.581339936563
0.0790000000000001,573.591595861214
0.0800000000000001,573.601729201218
0.0810000000000001,573.611739122361
0.0820000000000001,573.621624974132
0.0830000000000001,573.631386276973
0.0840000000000001,573.641022710224
0.0850000000000001,573.650534100764
0.0860000000000001,573.659920412288
0.0870000000000001,573.66918173522
0.0880000000000001,573.678318277215
0.0890000000000001,573.687330354219
0.0900000000000001,573.696218382073
0.0910000000000001,573.704982868627
0.0920000000000001,573.713624406326
0.0930000000000001,573.722143665269
0.0940000000000001,573.730541386692
0.0950000000000001,573.738818376854
0.0960000000000001,573.746975501328
0.0970000000000001,573.755013679641
0.0980000000000001,573.762933880265
0.0990000000000001,573.770737115934
0.1,573.778424439262
0.101,573.78599693866
0.102,573.793455734511
0.103,573.800801975611
0.104,573.808036835845
0.105,573.815161511096
0.106,573.822177216351
0.107,573.829085183027
0.108,573.835886302616
0.109,573.842582298267
0.11,573.849174395149
0.111,573.855663837795
0.112,573.862051889519
0.113,573.868339824889
0.114,573.874528924555
0.115,573.880620471954
0.116,573.886615751043
0.117,573.892516044581
0.118,573.898322632731
0.119,573.904036791857
0.12,573.909659793469
0.121,573.915192903275
0.122,573.920637380327
0.123,573.925994476246
0.124,573.931265434517
0.125,573.936451489855
0.126,573.941553867627
0.127,573.946573783327
0.128,573.951512442109
0.129,573.956371038357
0.13,573.961150755312
0.131,573.965852764729
0.132,573.970478226575
0.133,573.975028288766
0.134,573.979504086936
0.135,573.983906744226
0.136,573.988237371123
0.137,573.992497065301
0.138,573.996686911504
0.139,574.000807981441
0.14,574.004861333715
0.141,574.008848013751
0.142,574.012769053765
0.143,574.016625472731
0.144,574.020418276374
0.145,574.024148457177
0.146,574.027816994391
0.147,574.031424854074
0.148,574.034972989123
0.149,574.03846233933
0.15,574.04189383144
0.151,574.04526837922
0.152,574.048586883539
0.153,574.051850232444
0.154,574.055059301259
0.155,574.058214952677
0.156,574.06131803686
0.157,574.064369391548
0.158,574.067369842172
0.159,574.070320201963
0.16,574.073221272075
0.161,574.076073841705
0.162,574.078878688217
0.163,574.081636577267
0.164,574.084348262935
0.165,574.087014487853
0.166,574.089635466976
0.167,574.092212591414
0.168,574.094746513984
0.169,574.097237893354
0.17,574.099687395132
0.171,574.102095684101
0.172,574.104463419617
0.173,574.106791253336
0.174,574.109079828146
0.175,574.11132977769
0.176,574.113541726171
0.177,574.115716288306
0.178,574.117854069351
0.179,574.119955665172
0.18,574.122021662335
0.181,574.124052638207
0.182,574.126049161074
0.183,574.128011790249
0.184,574.129941076202
0.185,574.131837560673
0.186,574.133701776794
0.187,574.135534249218
0.188,574.137335494232
0.189,574.139106019884
0.19,574.140846326101
0.191,574.142556904809
0.192,574.144238240055
0.193,574.145890808119
0.194,574.147515077636
0.195,574.149111509708
0.196,574.150680558022
0.197,574.152222668958
0.198,574.153738281704
0.199,574.155227828368
0.2,574.156691734085
0.201,574.158130417122
0.202,574.159544288991
0.203,574.160933754549
0.204,574.162299212105
0.205,574.163641053517
0.206,574.164959664303
0.207,574.166255423727
0.208,574.167528704912
0.209,574.168779874926
0.21,574.170009294881
0.211,574.171217320031
0.212,574.172404299857
0.213,574.173570578168
0.214,574.174716493182
0.215,574.175842377623
0.216,574.176948558804
0.217,574.178035358713
0.218,574.179103094101
0.219,574.180152076564
0.22,574.181182612627
0.221,574.182195003823
0.222,574.183189546774
0.223,574.184166533273
0.224,574.185126250355
0.225,574.186068980381
0.226,574.186995001109
0.227,574.187904585768
0.228,574.188798003133
0.229,574.189675517596
0.23,574.190536692726
0.231,574.191382669985
0.232,574.192213632464
0.233,574.193029780985
