"Physical Time: Physical Time (s)","Surface Average Rear Temp1 Monitor: Surface Average of Temperature (K)"
0.001,573.000000003058
0.002,573.000000036471
0.003,573.000000227565
0.004,573.000000990828
0.005,573.000003384236
0.006,573.000009665238
0.007,573.000024025358
0.008,573.000053425268
0.009,573.00010841033
0.01,573.00020377382
0.011,573.000358953302
0.012,573.000598086967
0.013,573.000949709273
0.014,573.001446113573
0.015,573.002122448758
0.016,573.003015638661
0.017,573.004163217917
0.018,573.005602176594
0.019,573.007367884742
0.02,573.009493153104
0.021,573.012007467349
0.022,573.014936396833
0.023,573.018301209288
0.024,573.022118649165
0.025,573.026400876605
0.026,573.031155540508
0.027,573.036385960406
0.028,573.04209139204
0.029,573.048267362646
0.03,573.054906005838
0.031,573.061996481397
0.032,573.069525357061
0.033,573.077476996722
0.034,573.085833934805
0.035,573.094577230019
0.036,573.103686793927
0.037,573.113141691579
0.038,573.122920412861
0.039,573.133001114328
0.04,573.143361832046
0.041,573.153980659409
0.042,573.164835930119
0.043,573.175906323967
0.044,573.187170993057
0.045,573.198609652455
0.046,573.210202653811
0.047,573.2219310431
0.048,573.233776604144
0.049,573.245721889748
0.05,573.257750242022
0.051,573.269845803432
0.052,573.28199351993
0.053,573.29417913743
0.054,573.306389192673
0.055,573.318610999516
0.056,573.330832631457
0.057,573.343042901175
0.058,573.355231337746
0.059,573.367388162062
0.06,573.379504260999
0.061,573.391571160692
0.062,573.403580999312
0.063,573.415526499634
0.064,573.427400941629
0.065,573.439198135301
0.066,573.450912393951
0.067,573.462538507962
0.068,573.474071562735
0.069,573.485507435835
0.07,573.496842174504
0.071,573.508072218269
0.0720000000000001,573.519194369303
0.0730000000000001,573.53020576862
0.0740000000000001,573.541103874321
0.0750000000000001,573.551886441424
0.0760000000000001,573.562551502888
0.0770000000000001,573.573097351721
0.0780000000000001,573.583522524048
0.0790000000000001,573.593825783073
0.0800000000000001,573.604006103902
0.0810000000000001,573.614062659183
0.0820000000000001,573.623994805537
0.0830000000000001,573.63380207072
0.0840000000000001,573.643484141538
0.0850000000000001,573.65304085242
0.0860000000000001,573.662472174668
0.0870000000000001,573.671778206329
0.0880000000000001,573.680959162666
0.0890000000000001,573.690015367196
0.0900000000000001,573.698947243267
0.0910000000000001,573.70775530615
0.0920000000000001,573.716440155623
0.0930000000000001,573.725002469
0.0940000000000001,573.73344299461
0.0950000000000001,573.741762545674
0.0960000000000001,573.749961994583
0.0970000000000001,573.758042267541
0.0980000000000001,573.766004339543
0.0990000000000001,573.773849229691
0.1,573.781577996814
0.101,573.789191735373
0.102,573.796691571649
0.103,573.804078660172
0.104,573.811354180406
0.105,573.818519333652
0.106,573.825575340165
0.107,573.832523436469
0.108,573.839364872871
0.109,573.846100911132
0.11,573.852732822322
0.111,573.859261884817
0.112,573.865689382448
0.113,573.872016602787
0.114,573.878244835548
0.115,573.884375371133
0.116,573.890409499257
0.117,573.896348507717
0.118,573.902193348878
0.119,573.907945748084
0.12,573.913606929187
0.121,573.919178137265
0.122,573.924660621621
0.123,573.93005562974
0.124,573.935364403903
0.125,573.940588179161
0.126,573.94572818204
0.127,573.950785629645
0.128,573.955761728971
0.129,573.960657676385
0.13,573.965474657161
0.131,573.970213845107
0.132,573.974876402231
0.133,573.979463478479
0.134,573.98397621147
0.135,573.988415726301
0.136,573.992783135364
0.137,573.997079538198
0.138,574.001306021363
0.139,574.005463658341
0.14,574.009553509454
0.141,574.013576621803
0.142,574.017534029236
0.143,574.021426752311
0.144,574.025255798294
0.145,574.029022161162
0.146,574.032726821627
0.147,574.036370747155
0.148,574.039954892021
0.149,574.04348019735
0.15,574.046947591187
0.151,574.050357988558
0.152,574.053712291559
0.153,574.05701138943
0.154,574.060256158649
0.155,574.063447463038
0.156,574.066586153854
0.157,574.069673069901
0.158,574.072709037644
0.159,574.07569487132
0.16,574.078631373068
0.161,574.081519333031
0.162,574.084359529504
0.163,574.087152729043
0.164,574.089899686608
0.165,574.092601145683
0.166,574.095257838418
0.167,574.097870485757
0.168,574.100439797577
0.169,574.102966472815
0.17,574.105451199621
0.171,574.107894655475
0.172,574.110297507341
0.173,574.112660411797
0.174,574.114984015164
0.175,574.117268953657
0.176,574.119515368217
0.177,574.121724520942
0.178,574.123896942773
0.179,574.126033196995
0.18,574.128133853269
0.181,574.130199479839
0.182,574.132230639909
0.183,574.134227889891
