Time,Parker,Cowen
11.1348,2634.9260085517753,1485.1041470129933
11.135,2634.9260085517753,1485.1031759475989
11.1352,2634.9260085517753,1485.1022049601088
11.1354,2634.9260085517753,1485.1012340505172
11.1356,2634.9260085517753,1485.1002632188176
11.1358,2634.9260085517753,1485.0992924650038
11.136,2634.9260085517753,1485.0983217890694
11.1362,2634.9260085517753,1485.0973511910086
11.1364,2634.9260085517753,1485.0963806708146
11.1366,2634.9260085517753,1485.0954102284813
11.1368,2634.9260085517753,1485.0944398640029
11.137,2634.9260085517753,1485.0934695773726
11.1372,2634.9260085517753,1485.0924993685844
11.1374,2634.9260085517753,1485.091529237632
11.1376,2634.9260085517753,1485.0905591845092
11.1378,2634.9260085517753,1485.0895892092096
11.138,2634.9260085517753,1485.0886193117271
11.1382,2634.9260085517753,1485.0876494920556
11.1384,2634.9260085517753,1485.0866797501888
11.1386,2634.9260085517753,1485.0857100861201
11.1388,2634.9260085517753,1485.0847404998435
11.139000000000001,2634.9260085517753,1485.083770991353
11.1392,2634.9260085517753,1485.082801560642
11.1394,2634.9260085517753,1485.0818322077043
11.1396,2634.9260085517753,1485.080862932534
11.1398,2634.9260085517753,1485.0798937351244
11.14,2634.9260085517753,1485.0789246154698
11.1402,2634.9260085517753,1485.0779555735633
11.1404,2634.9260085517753,1485.076986609399
11.1406,2634.9260085517753,1485.0760177229708
11.1408,2634.9260085517753,1485.0750489142724
11.140999999999998,2634.9260085517753,1485.0740801832974
11.1412,2634.9260085517753,1485.0731115300398
11.1414,2634.9260085517753,1485.072142954493
11.1416,2634.9260085517753,1485.071174456651
11.1418,2634.9260085517753,1485.0702060365077
11.142000000000001,2634.9260085517753,1485.0692376940567
11.1422,2634.9260085517753,1485.0682694292916
11.1424,2634.9260085517753,1485.0673012422067
11.1426,2634.9260085517753,1485.066333132795
11.1428,2634.9260085517753,1485.0653651010512
11.142999999999999,2634.9260085517753,1485.064397146968
11.1432,2634.9260085517753,1485.0634292705402
11.1434,2634.9260085517753,1485.0624614717608
11.1436,2634.9260085517753,1485.061493750624
11.1438,2634.9260085517753,1485.0605261071235
11.144,2634.9260085517753,1485.059558541253
11.1442,2634.9260085517753,1485.0585910530062
11.1444,2634.9260085517753,1485.057623642377
11.1446,2634.9260085517753,1485.0566563093591
11.1448,2634.9260085517753,1485.0556890539465
11.145,2634.9260085517753,1485.0547218761326
11.1452,2634.9260085517753,1485.0537547759113
11.1454,2634.9260085517753,1485.0527877532766
11.1456,2634.9260085517753,1485.051820808222
11.1458,2634.9260085517753,1485.0508539407413
11.145999999999999,2634.9260085517753,1485.0498871508285
11.1462,2634.9260085517753,1485.0489204384771
11.1464,2634.9260085517753,1485.0479538036811
11.1466,2634.9260085517753,1485.0469872464341
11.1468,2634.9260085517753,1485.0460207667302
11.147,2634.9260085517753,1485.0450543645627
11.1472,2634.9260085517753,1485.0440880399258
11.1474,2634.9260085517753,1485.043121792813
11.1476,2634.9260085517753,1485.0421556232184
11.1478,2634.9260085517753,1485.0411895311354
11.148,2634.9260085517753,1485.040223516558
11.1482,2634.9260085517753,1485.0392575794797
11.1484,2634.9260085517753,1485.0382917198947
11.1486,2634.9260085517753,1485.0373259377966
11.1488,2634.9260085517753,1485.0363602331793
11.149000000000001,2634.9260085517753,1485.0353946060363
11.1492,2634.9260085517753,1485.0344290563617
11.1494,2634.9260085517753,1485.0334635841489
11.1496,2634.9260085517753,1485.032498189392
11.1498,2634.9260085517753,1485.0315328720849
11.15,2634.9260085517753,1485.030567632221
11.1502,2634.9260085517753,1485.0296024697943
11.1504,2634.9260085517753,1485.0286373847987
11.1506,2634.9260085517753,1485.0276723772279
11.1508,2634.9260085517753,1485.0267074470753
11.151,2634.9260085517753,1485.0257425943353
11.1512,2634.9260085517753,1485.0247778190014
11.1514,2634.9260085517753,1485.0238131210674
11.1516,2634.9260085517753,1485.022848500527
11.1518,2634.9260085517753,1485.0218839573743
11.152000000000001,2634.9260085517753,1485.0209194916029
11.1522,2634.9260085517753,1485.0199551032063
11.1524,2634.9260085517753,1485.0189907921788
11.1526,2634.9260085517753,1485.0180265585138
11.1528,2634.9260085517753,1485.0170624022055
11.152999999999999,2634.9260085517753,1485.0160983232472
