Time,Parker,Cowen
0.0002,298.0,298.0
0.0004,298.0,298.0
0.0006,298.0,298.0
0.0008,298.0,298.0
0.001,298.0,298.0
0.0012,298.0,298.0
0.0014,298.0,298.0
0.0016,298.0,298.0
0.0018,298.0,298.0
0.002,298.0,298.0
0.0022,298.0,298.0
0.0024,298.0,298.0
0.0026,298.0,298.0
0.0028,298.0,298.0
0.003,298.0,298.0
0.0032,298.00000006069433,297.99999973234657
0.0034,298.0000002785204,297.9999998401733
0.0036,298.0000010772913,298.0000005474984
0.0038,298.0000036085663,298.00000300250167
0.004,298.0000106970573,298.00001002705625
0.0042,298.0000285582092,298.0000278341284
0.0044,298.00006965587346,298.00006888519823
0.0046,298.00015706641267,298.00015625405985
0.0048,298.0003306650301,298.00032981272466
0.005,298.0006553401824,298.00065444526
0.0052,298.00123128608533,298.0012303395514
0.0054,298.0022062434514,298.00220522709844
0.0056,298.0037893798065,298.0037882621865
0.0058,298.0062663456328,298.00626507668665
0.006,298.0100149279726,298.0100134321242
0.0062,298.01552065822847,298.015518825803
0.0064,298.02339171751504,298.02338939435253
0.0066,298.03437251664093,298.0343694918418
0.0068,298.04935540029317,298.0493513920774
0.006999999999999999,298.0693900253661,298.06938466507177
0.0072,298.0956900804822,298.0956828947955
0.0074,298.1296371371038,298.12962752864047
0.0076,298.1727815433448,298.17276876975546
0.0078,298.2268403828562,298.22682353466155
0.008,298.2936926182072,298.2936705955906
0.0082,298.3753716181723,298.3753431069793
0.0084,298.4740553302334,298.4740187774391
0.0086,298.59205440346256,298.59200799237266
0.0088,298.7317985941062,298.73174021955367
0.009000000000000001,298.8958217982773,298.8957490420625
0.0092,299.08674605552585,299.086656162356
0.0094,299.30726485593544,299.30715471007005
0.0096,299.5601260641152,299.55999216694113
0.0098,299.8481147482129,299.84795319692006
0.01,300.1740361728085,300.1738426403309
0.0102,300.5406991828959,300.5404688992584
0.0104,300.9509001736472,300.9506279088304
0.0106,301.40740780832084,301.4070878567325
0.0108,301.91294861545083,301.9125747820742
0.011000000000000001,302.4701935670361,302.4697591553053
0.0112,303.08174571224487,303.0812435136712
0.0114,303.75012891646753,303.7495512020277
0.0116,304.4777777335961,304.47711624687867
0.0118,305.2670284201312,305.26627437221623
0.012,306.1201110831643,306.1192551492024
0.0122,307.0391429402811,307.0381752577313
0.0124,308.02612265787286,308.0250328263363
0.0126,309.08292572498885,309.0817028075818
0.0128,310.21130081257803,310.2099333387721
0.013000000000000001,311.41286706247604,311.4113430323288
0.0132,312.68911224661764,312.6874191363181
0.0134,314.0413917344964,314.03951650314207
0.0136,315.47092820562347,315.4688573031438
0.0138,316.97881204350546,316.9765314196497
0.013999999999999999,318.5660023482755,318.5634974625793
0.0142,320.2333285064519,320.2305843390993
0.0144,321.98149225816434,321.9784933216606
0.0146,323.8110702045377,323.80780055611643
0.0148,325.72251670058995,325.71895995526677
0.015,327.71616708190453,327.71230642611556
0.0152,329.7922411764341,329.78805938216897
0.0154,331.95084705593786,331.9463264953097
0.0156,334.19198498479307,334.18710764497337
0.0158,336.5155515271047,336.51029902556024
0.016,338.92134377620494,338.91569737617294
0.0162,341.40906367369786,341.4030042998492
0.0164,343.9783223881957,343.9718306424269
0.0166,346.6286447267272,346.6217009040341
0.0168,349.3594735545368,349.3520576589225
0.017,352.1701742015422,352.16226596191615
0.0172,355.0600388361677,355.05161772219543
0.0174,358.0282907895244,358.0193360273909
0.0176,361.0740888150199,361.06457940307746
0.0178,364.19653127046905,364.1864459947286
0.018000000000000002,367.3946602115671,367.38397766101656
0.0182,370.6674653872683,370.6561639689829
0.0184,374.0138881291516,374.00194608318003
0.0186,377.43282512824146,377.42022054224543
0.0188,380.92313209403414,380.90984291765994
0.019,384.4836272916234,384.4696313505939
0.0192,388.11309495387036,388.0983699637821
0.0194,391.81028856648413,391.7948121462959
0.0196,395.57393402472627,395.5576837099313
0.0198,399.40273266118726,399.38568591665774
0.02,403.2953641447473,403.2774983772472
0.0202,407.2504892514152,407.23178182177224
0.0204,411.26675250824087,411.2471807431768
0.0206,415.3427847119451,415.3223259155595
0.0208,419.47720532429366,419.45583678919724
0.021,423.66862474655505,423.6463237646558
0.0212,427.9156464756811,427.89239034862055
0.0214,432.2168691450563,432.19263519429546
0.0216,436.57088845286376,436.5456540294256
0.0218,440.9762989812694,440.9500414751333
0.022000000000000002,445.43169590973787,445.4043927588957
0.0222,449.935676625886,449.9073053250568
0.0224,454.48684223734483,454.4573803463599
0.0226,459.08379898813973,459.0532241399947
0.0228,463.72515958310953,463.69344949169476
0.023,468.40954442389784,468.3766768914079
0.0232,473.1355827600212,473.1015356840537
0.0234,477.9019137585003,477.86666513884427
0.0236,482.70718749548456,482.6707154406108
0.0238,487.55006587326494,487.51234860651886
0.024,492.42922346598755,492.3902393314968
0.0242,497.34334829733564,497.30307576563246
0.0244,502.2911425533464,502.249560226718
0.0246,507.27132323347166,507.22840985104096
0.0248,512.282622742892,512.2383571854398
0.025,517.3237894290157,517.2781507235442
0.0252,522.3935880649931,522.346555389046
0.0254,527.4908002829991,527.4423529687402
0.0256,532.6142249599322,532.5643424979894
0.0258,537.762678558091,537.7113406011749
0.026000000000000002,542.934995423296,542.8821817895986
0.0262,548.1300280428252,548.0757187192053
0.0264,553.3466472654559,553.2908224104174
0.0266,558.5837424857891,558.5263824322615
0.0268,563.8402217949729,563.7813070528953
0.027000000000000003,569.1150120998254,569.0545233585467
0.0272,574.4070592122928,574.3449773427899
0.0274,579.7153279110853,579.6516339680072
0.0276,585.0388019772463,584.973477200789
0.0278,590.3764842053449,590.3095100229641
0.027999999999999997,595.7273963918857,595.6587544198534
0.0282,601.0905793024754,601.0202513472868
0.0284,606.4650926191928,606.3930606788243
0.0286,611.8500148695514,611.7762611345831
0.0288,617.2444433383744,617.168950192974
0.028999999999999998,622.6474939638283,622.5702439866081
0.0292,628.0583012188065,627.9792771835562
0.0294,633.4760179787913,633.3952028550887
0.0296,638.8998153772635,638.8171923309733
0.0298,644.3288826496665,644.2444350433286
0.03,649.762426966895,649.6761383600078
0.0302,655.1996732592061,655.1115274084055
0.0304,660.639864031412,660.549844890558
0.0306,666.0822591701707,665.9903508903383
0.0308,671.5261357441327,671.4323226735162
0.031,676.9707877976675,676.875054481399
0.0312,682.4155261388555,682.3178573187417
0.0314,687.8596781223753,687.76005873656
0.0316,693.3025874279007,693.2010026104509
0.0318,698.743613834568,698.6400489149889
0.032,704.1821329920485,704.0765734947352
0.0322,709.617536188726,709.5099678323497
0.0324,715.0492301174506,714.939638814283
0.0326,720.4766366393073,720.3650084944879
0.0328,725.8991925458097,725.7855138565612
0.033,731.3163493199086,731.2006065746946
0.0332,736.7275728961697,736.6097527738111
0.0334,742.1323434204642,742.0124327892011
0.0336,747.5301550094758,747.4081409259907
0.0338,752.9205155103239,752.7963852187218
0.034,758.3029462605716,758.1766871913192
0.0342,763.6769818488677,763.5485816176986
0.0344,769.0421698764626,768.9116162832445
0.0346,774.3980707198049,774.2653517473776
0.0348,779.7442572944303,779.6093611074103
0.035,785.0803148203167,784.9432297638729
0.0352,790.405840588879,790.2665551874825
0.0354,795.720443731763,795.5789466879135
0.0356,801.0237449915755,800.8800251845
0.0358,806.3153764946832,806.1694229790187
0.036000000000000004,811.5949815262019,811.4467835306513
0.0362,816.8622143072787,816.7117612332542
0.0364,822.1167397747707,821.9640211950177
0.0366,827.3582333634046,827.2032390206072
0.0368,832.5863807904941,832.429100595871
0.037000000000000005,837.8008778432906,837.6413018751764
0.0372,843.0014301690284,842.8395486714409
0.0374,848.1877530677135,848.0235564489119
0.0376,853.3595712877093,853.1930501187461
0.0378,858.5166188241615,858.34776383742
0.038,863.65863872029,863.4874408080185
0.0382,868.7853828715827,868.6118330844222
0.0384,873.8966118329125,873.7207013784183
0.0386,878.9920946285978,878.8138148697566
0.0388,884.0716085654144,883.8909510191587
0.039,889.1349390485784,888.9518953842967
0.0392,894.1818794006931,893.9964414387407
0.0394,899.2122306836729,899.0243903938785
0.0396,904.2258015236306,904.035551023806
0.0398,909.2224079387337,909.0297394931807
0.04,914.2018731700118,914.0067791880319
0.0402,919.1640275151092,918.9665005495148
0.0404,924.1087081649678,923.9087409105944
0.0406,929.0357590434196,928.8333443356426
0.0408,933.9450306496784,933.7401614629323
0.040999999999999995,938.8363799037,938.6290493500013
0.0412,943.709669994399,943.4998713218728
0.0414,948.5647702306842,948.3524968220997
0.0416,953.4015558953051,953.1868012666082
0.0418,958.2199081014613,958.0026659003225
0.042,963.0197136521653,962.7999776565264
0.0422,967.8008649023126,967.5786290189449
0.0424,972.5632596234454,972.33851788651
0.0426,977.3068008711596,977.0795474407792
0.0428,982.0313968551377,981.8016260159714
0.043,986.7369608117651,986.504666971597
0.0432,991.4234108793029,991.1885885676323
0.0434,996.0906699755743,995.8533138422196
0.0436,1000.7386656781399,1000.4987704918456
0.0438,1005.3673301069152,1005.1248907539743
0.044000000000000004,1009.9765998092059,1009.7316112920848
0.0442,1014.5664156471162,1014.3188730830933
0.0444,1019.1367226872978,1018.8866213071095
0.0446,1023.6874700930068,1023.4348052395031
0.0448,1028.2186110184214,1027.9633781452326
0.045,1032.730102505198,1032.472297175409
0.0452,1037.2219053812164,1036.9615232660544
0.0454,1041.6939841614903,1041.4310210390177
0.0456,1046.146306951191,1045.8807587050144
0.0458,1050.5788453507685,1050.3107079687516
0.046,1054.9915743631093,1054.720843936104
0.0462,1059.3844723027244,1059.1111450233043
0.0464,1063.7575207069003,1063.481592868111
0.0466,1068.110704248807,1067.8321722429232
0.0468,1072.4440106525017,1072.1628709697984
0.047,1076.75743060982,1076.4736798373501
0.0472,1081.0509576990921,1080.7645925194809
0.0474,1085.3245883056757,1085.0356054959193
0.0476,1089.578321544251,1089.2867179745326
0.0478,1093.8121591828603,1093.5179318153705
0.048,1098.0261055686474,1097.7292514564206
0.0482,1102.2201675552697,1101.9206838410291
0.0484,1106.3943544319536,1106.0922383469697
0.0486,1110.5486778541508,1110.2439267171064
0.0488,1114.683151775777,1114.3757629916458
0.049,1118.7977923829908,1118.4877634419304
0.0492,1122.8926180294914,1122.579946505739
0.0494,1126.9676491732957,1126.6523327240825
0.0496,1131.0229083149738,1130.7049446794447
0.0498,1135.0584199373052,1134.7378069354554
0.05,1139.0742104463366,1138.7509459779521
0.0502,1143.0703081138013,1142.7443901574147
0.0504,1147.046743020881,1146.7181696327375
0.0506,1151.003547003282,1150.6723163163147
0.0508,1154.9407535975886,1154.606863820406
0.051,1158.858397988884,1158.5218474047665
0.0512,1162.7565169595955,1162.4173039255043
0.0514,1166.6351488395487,1166.2932717851431
0.0516,1170.4943334572024,1170.1497908838705
0.0518,1174.3341120920388,1173.9869025719358
0.052000000000000005,1178.1545274280843,1177.804649603182
0.0522,1181.955623508538,1181.6030760896851
0.0524,1185.7374456914836,1185.3822274574754
0.0526,1189.5000406066606,1189.142150403321
0.0528,1193.2434561132743,1192.8828928525454
0.053,1196.9677412588198,1196.6045039178598
0.0532,1200.6729462388994,1200.3070338591979
0.0534,1204.359122358012,1203.9905340445061
0.0536,1208.0263219912915,1207.655056911498
0.0538,1211.674598547177,1211.3006559303321
0.054000000000000006,1215.30400643099,1214.9273855671986
0.0542,1218.914601009404,1218.5353012487976
0.0544,1222.5064385757792,1222.1244593276858
0.0546,1226.079576316353,1225.6949170484763
0.0548,1229.6340722772593,1229.2467325148618
0.055,1233.1699853323612,1232.7799646574667
0.0552,1236.6873751518815,1236.2946732024752
0.0554,1240.186302171806,1239.7909186410543
0.0556,1243.6668275640545,1243.2687621995246
0.0558,1247.1290132073864,1246.7282658102824
0.055999999999999994,1250.572921659039,1250.1694920834425
0.0562,1253.9986161270758,1253.5925042791969
0.0564,1257.4061604434255,1256.9973662808611
0.0566,1260.795619037603,1260.3841425686062
0.0568,1264.1670569110925,1263.7528981938476
0.057,1267.5205396123788,1267.1036987542875
0.0572,1270.8561332126133,1270.436610369586
0.0574,1274.173904281897,1273.7516996576576
0.0576,1277.4739198661723,1277.049033711566
0.0578,1280.7562474647032,1280.3286800770134
0.057999999999999996,1284.0209550081322,1283.5907067304086
0.0582,1287.268110837109,1286.8351820575008
0.0584,1290.4977836814583,1290.0621748325566
0.0586,1293.7100426399033,1293.2717541980887
0.0588,1296.9049571602982,1296.4639896451022
0.059000000000000004,1300.08259702039,1299.6389509938558
0.0592,1303.243032309074,1302.7967083751319
0.0594,1306.3863334081439,1305.9373322119907
0.0596,1309.5125709745207,1309.0608932020073
0.0598,1312.6218159229506,1312.167462299977
0.06,1315.7141394091623,1315.2571107010788
0.0602,1318.7896128134662,1318.329909824484
0.0604,1321.8483077247968,1321.3859312974053
0.0606,1324.8902959251777,1324.4252469395644
0.0608,1327.9156493746034,1327.4479287480888
0.061,1330.9244401963308,1330.4540488828022
0.0612,1333.9167406625636,1333.4436796519205
0.0614,1336.8926231805287,1336.4168934981335
0.0616,1339.852160278929,1339.373762985065
0.0618,1342.7954245947674,1342.3143607841018
0.062,1345.722488860533,1345.238759661589
0.0622,1348.6334258917377,1348.1470324663694
0.0624,1351.5283085747997,1351.0392521176766
0.0626,1354.4072098552606,1353.915491593357
0.0628,1357.2702027263344,1356.7758239184259
0.063,1360.1173602177755,1359.6203221539388
0.0632,1362.9487553850572,1362.4490593861804
0.0634,1365.7644612988606,1365.2621087161558
0.0636,1368.564551034858,1368.059543249382
0.0638,1371.3490976637897,1370.8414360859695
0.064,1374.118174241824,1373.6078603109872
0.0642,1376.871853801194,1376.3588889851087
0.0644,1379.610209341108,1379.0945951355234
0.0646,1382.3333138189207,1381.8150517471165
0.0648,1385.0412401415656,1384.5203317539062
0.065,1387.7340611572367,1387.2105080307306
0.0652,1390.411849647318,1389.885653385183
0.0654,1393.0746783185516,1392.5458405497848
0.0656,1395.7226197954408,1395.191142174393
0.0658,1398.3557466128793,1397.8216308188382
0.066,1400.9741312090077,1400.437378945782
0.0662,1403.5778459182836,1403.038458913794
0.0664,1406.1669629647647,1405.624942970642
0.0666,1408.741554455601,1408.196903246784
0.0668,1411.3016923747266,1410.75441174907
0.067,1413.84744857675,1413.2975403546343
0.0672,1416.378894781036,1415.826360804984
0.0674,1418.8961025659771,1418.3409447002734
0.0676,1421.3991433634444,1420.8413634937601
0.0678,1423.8880884534206,1423.327688486444
0.068,1426.3630089588053,1425.799990821875
0.0682,1428.8239758403909,1428.2583414811345
0.0684,1431.271059892003,1430.7028112779815
0.0686,1433.7043317358045,1433.133470854158
0.0688,1436.1238618177563,1435.5503906748572
0.069,1438.5297204032302,1437.9536410243386
0.0692,1440.921977572775,1440.3432920016996
0.0694,1443.3007032180262,1442.719413516789
0.0696,1445.6659670377587,1445.0820752862637
0.0698,1448.0178385340805,1447.4313468297867
0.07,1450.3563870087592,1449.7672974663562
0.0702,1452.6816815596808,1452.0899963107715
0.0704,1454.993791077443,1454.3995122702277
0.0706,1457.2927842420627,1456.695914041028
0.0708,1459.5787295198197,1458.9792701054314
0.071,1461.8516951602094,1461.2496487286076
0.0712,1464.1117491930158,1463.5071179557171
0.0714,1466.358959425499,1465.7517456090989
0.0716,1468.59339343969,1467.9835992855715
0.0718,1470.8151185897982,1470.2027463538418
0.07200000000000001,1473.0242019997174,1472.4092539520177
0.0722,1475.2207105606408,1474.6031889852227
0.0724,1477.404710928771,1476.7846181233133
0.0726,1479.5762695231292,1478.9536077986893
0.0728,1481.7354525234603,1481.1102242042023
0.073,1483.8823258682257,1483.2545332911534
0.0732,1486.0169552526922,1485.386600767385
0.0734,1488.1394061271037,1487.5064920954526
0.0736,1490.24974369494,1489.614272490893
0.0738,1492.348032911259,1491.7100069205644
0.07400000000000001,1494.4343384811195,1493.7937601010742
0.0742,1496.5087248580817,1495.8655964972831
0.0744,1498.5712562427873,1497.925580320888
0.0746,1500.6219965816103,1499.9737755290757
0.0748,1502.6610095653857,1502.0102458232543
0.075,1504.6883586282026,1504.0350546478503
0.0752,1506.704106946274,1506.0482651891798
0.0754,1508.708317436866,1508.0499403743825
0.0756,1510.701052757299,1510.0401428704242
0.0758,1512.6823753040085,1512.0189350831604
0.076,1514.6523472116676,1513.9863791564646
0.0762,1516.611030352374,1515.9425369714131
0.0764,1518.558486334891,1517.887470145533
0.0766,1520.4947765039483,1519.8212400321027
0.0768,1522.419961939596,1521.7439077195113
0.077,1524.3341034566172,1523.6555340306718
0.0772,1526.237261603986,1525.5561795224835
0.0774,1528.1294966643845,1527.4459044853486
0.0776,1530.0108686537633,1529.324768942739
0.0778,1531.881437320954,1531.1928326508082
0.078,1533.741262147328,1533.0501550980548
0.0782,1535.590402346498,1534.8967955050246
0.0784,1537.4289168640692,1536.7328128240663
0.0786,1539.2568643774302,1538.5582657391226
0.0788,1541.074303295586,1540.3732126655677
0.079,1542.8812917590335,1542.1777117500822
0.0792,1544.6778876396743,1543.9718208705726
0.0794,1546.464148540768,1545.7555976361232
0.0796,1548.2401317969234,1547.5290993869903
0.0798,1550.0058944741227,1549.2923831946293
0.08,1551.7614933697848,1551.045505861761
0.0802,1553.5069850128607,1552.7885239224674
0.0804,1555.2424256639636,1554.521493642324
0.0806,1556.9678713155276,1556.2444710185634
0.0808,1558.6833776920057,1557.9575117802708
0.081,1560.389000250088,1559.660671388609
0.0812,1562.0847941789568,1561.3540050370732
0.0814,1563.7708144005699,1563.037567651775
0.0816,1565.447115569966,1564.7114138917527
0.0818,1567.1137520756042,1566.3755981493114
0.08199999999999999,1568.770778039725,1568.0301745503853
0.0822,1570.4182473187375,1569.6751969549284
0.0824,1572.0562135036337,1571.3107189573295
0.0826,1573.6847299204214,1572.936793886847
0.0828,1575.3038496305862,1574.5534748080738
0.083,1576.9136254315715,1576.1608145214177
0.0832,1578.5141098572813,1577.7588655636068
0.0834,1580.1053551786044,1579.3476802082168
0.0836,1581.6874134039585,1580.9273104662147
0.0838,1583.2603362798548,1582.4978080865258
0.084,1584.8241752914794,1584.0592245566163
0.0842,1586.3789816632948,1585.6116111030994
0.0844,1587.924806359659,1587.1550186923528
0.0846,1589.4617000854607,1588.6894980311579
0.0848,1590.9897132867738,1590.2150995673521
0.085,1592.5088961515225,1591.7318734905016
0.0852,1594.0192986101677,1593.239869732584
0.0854,1595.5209703364053,1594.7391379686912
0.0856,1597.0139607478793,1596.2297276177428
0.0858,1598.4983190069083,1597.7116878432155
0.086,1599.9740940212266,1599.1850675538835
0.0862,1601.4413344447378,1600.649915404576
0.0864,1602.9000886782794,1602.1062797969414
0.0866,1604.3504048704017,1603.55420888023
0.0868,1605.7923309181567,1604.993750552081
0.087,1607.2259144678978,1606.4249524593276
0.0872,1608.651202916092,1607.847861998807
0.0874,1610.0682434101395,1609.262526318185
0.0876,1611.4770828492067,1610.668992316786
0.0878,1612.877767885065,1612.0673066464376
0.08800000000000001,1614.2703449229402,1613.45751571232
0.0882,1615.6548601223735,1614.8396656738248
0.0884,1617.031359398084,1616.2138024454257
0.0886,1618.3998884208463,1617.579971697551
0.0888,1619.7604926183706,1618.9382188574689
0.08900000000000001,1621.1132171761944,1620.288589110178
0.0892,1622.4581070385752,1621.6311273993047
0.0894,1623.7952069093978,1622.9658784280073
0.0896,1625.1245612530802,1624.2928866598866
0.0898,1626.4462142954903,1625.6121963199032
0.09,1627.7602100248662,1626.923851395297
0.0902,1629.066592192744,1628.2278956365199
0.0904,1630.3654043148874,1629.5243725581622
0.0906,1631.6566896722263,1630.8133254398963
0.0908,1632.9404913117953,1632.0947973274142
0.091,1634.2168520476819,1633.3688310333764
0.0912,1635.4858144619734,1634.6354691383629
0.0914,1636.7474209057123,1635.8947539918265
0.0916,1638.001713499852,1637.1467277130507
0.0918,1639.2487341362173,1638.3914321921131
0.092,1640.4885244784684,1639.6289090908467
0.0922,1641.7211259630678,1640.8591998438105
0.0924,1642.946579800247,1642.0823456592593
0.0926,1644.1649269749812,1643.298387520114
0.0928,1645.3762082479614,1644.507366184939
0.09300000000000001,1646.580464156571,1645.7093221889188
0.0932,1647.7777350158638,1646.9042958448363
0.0934,1648.9680609195436,1648.0923272440548
0.0936,1650.1514817409459,1649.2734562574997
0.0938,1651.3280371340197,1650.4477225366397
0.094,1652.4977665343129,1651.615165514477
0.0942,1653.6607091599553,1652.7758244065283
0.0944,1654.8169040126454,1653.9297382118132
0.0946,1655.966389878637,1655.076945713843
0.0948,1657.1092053297261,1656.2174854816071
0.095,1658.2453887242384,1657.3513958705603
0.0952,1659.374978208016,1658.4787150236145
0.0954,1660.4980117154075,1659.5994808721255
0.0956,1661.614526970254,1660.7137311368822
0.0958,1662.7245614868768,1661.821503329094
0.096,1663.828152571067,1662.922834751382
0.0962,1664.9253373210695,1664.0177624987646
0.0964,1666.016152628572,1665.1063234596456
0.0966,1667.1006351796893,1666.1885543168003
0.0968,1668.1788214559501,1667.2644915483625
0.09699999999999999,1669.25074773528,1668.3341714288097
0.0972,1670.3164500929847,1669.3976300299466
0.0974,1671.3759644027343,1670.4549032218877
0.0976,1672.4293263375412,1671.506026674041
0.0978,1673.4765713707427,1672.5510358560878
0.098,1674.5177347769788,1673.5899660389605
0.0982,1675.5528516331688,1674.6228522958227
0.0984,1676.5819568194865,1675.649729503044
0.0986,1677.6050850203349,1676.6706323411752
0.0988,1678.6222707253178,1677.6855952959218
0.099,1679.6335482302102,1678.6946526591125
0.0992,1680.6389516379277,1679.697838529673
0.0994,1681.6385148594911,1680.6951868145875
0.0996,1682.6322716149928,1681.6867312298687
0.0998,1683.620255434558,1682.6725053015193
0.1,1684.6024996593053,1683.652542366492
0.1002,1685.5790374423054,1684.6268755736492
0.1004,1686.5499017495354,1685.595537884719
0.1006,1687.5151253608333,1686.55856207525
0.1008,1688.4747408708486,1687.5159807355615
0.10099999999999999,1689.4287806899902,1688.4678262716939
0.1012,1690.377277045374,1689.414130906355
0.1014,1691.3202619817637,1690.3549266798625
0.1016,1692.2577673625135,1691.2902454510886
0.1018,1693.1898248705058,1692.2201188983952
0.102,1694.1164660090856,1693.144578520571
0.1022,1695.0377221029937,1694.0636556377663
0.1024,1695.953624299296,1694.9773813924207
0.1026,1696.864203568311,1695.8857867501908
0.1028,1697.7694907045325,1696.7889025008783
0.10300000000000001,1698.6695163275513,1697.6867592593455
0.1032,1699.5643108829731,1698.5793874664384
0.1034,1700.4539046433329,1699.466817389901
0.1036,1701.3383277090074,1700.3490791252864
0.1038,1702.2176100091237,1701.2262025968676
0.10400000000000001,1703.091781302464,1702.098217558543
0.1042,1703.960871178368,1702.9651535947398
0.1044,1704.8249090576348,1703.8270401213128
0.1046,1705.6839241934151,1704.6839063864413
0.1048,1706.5379456721055,1705.535781471524
0.105,1707.3870024142395,1706.382694292066
0.1052,1708.2311231753713,1707.2246735985677
0.1054,1709.0703365469594,1708.0617479774082
0.1056,1709.9046709572467,1708.8939458517234
0.1058,1710.734154672136,1709.7212954822844
0.106,1711.5588157960624,1710.5438249683698
0.1062,1712.378682272864,1711.3615622486357
0.1064,1713.1937818866459,1712.1745351019829
0.1066,1714.004142262644,1712.9827711484184
0.1068,1714.8097908680836,1713.786297849915
0.107,1715.6107550130337,1714.5851425112685
0.1072,1716.407061851261,1715.379332280949
0.1074,1717.1987383810772,1716.1688941519503
0.1076,1717.9858114461833,1716.9538549626343
0.1078,1718.7683077365132,1717.734241397575
0.10800000000000001,1719.5462537890685,1718.5100799883942
0.1082,1720.3196759887553,1719.2813971145986
0.1084,1721.088600569214,1720.048219004409
0.1086,1721.8530536136461,1720.8105717355888
0.1088,1722.6130610556388,1721.5684812362686
0.109,1723.3686486799836,1722.3219732857656
0.1092,1724.119842123494,1723.0710735153998
0.1094,1724.8666668758174,1723.81580740931
0.1096,1725.6091482802437,1724.55620030526
0.1098,1726.3473115345134,1725.292277395447
0.11,1727.0811816916166,1726.0240637273012
0.1102,1727.8107836605927,1726.7515842042883
0.1104,1728.5361422073252,1727.4748635867015
0.1106,1729.2572819553313,1728.1939264924542
0.1108,1729.9742273865525,1728.9087973978676
0.111,1730.6870028421345,1729.6195006384546
0.1112,1731.39563252321,1730.3260604097006
0.1114,1732.1001404916742,1731.0285007678403
0.1116,1732.8005506709576,1731.7268456306313
0.1118,1733.4968868467965,1732.421118778123
0.11199999999999999,1734.1891726679964,1733.1113438534228
0.1122,1734.8774316471963,1733.7975443634593
0.1124,1735.5616871616257,1734.4797436797398
0.1126,1736.241962453859,1735.1579650391068
0.1128,1736.918280632569,1735.8322315444873
0.113,1737.5906646732708,1736.5025661656427
0.1132,1738.2591374190686,1737.1689917399121
0.1134,1738.9237215813948,1737.8315309729533
0.1136,1739.5844397407473,1738.4902064394794
0.1138,1740.2413143474212,1739.1450405839919
0.114,1740.8943677222398,1739.796055721512
0.1142,1741.5436220572797,1740.4432740383047
0.1144,1742.1890994165935,1741.0867175926026
0.1146,1742.8308217369276,1741.7264083153261
0.1148,1743.4688108284395,1742.3623680107955
0.115,1744.1030883754063,1742.9946183574457
0.1152,1744.7336759369346,1743.623180908535
0.1154,1745.3605949476657,1744.2480770928466
0.1156,1745.983866718475,1744.8693282153927
0.1158,1746.6035124371692,1745.4869554581114
0.11599999999999999,1747.2195531691823,1746.1009798805603
0.1162,1747.8320098582628,1746.7114224206086
0.1164,1748.440903327164,1747.3183038951215
0.1166,1749.0462542783243,1747.921645000646
0.1168,1749.6480832945488,1748.5214663140919
0.11699999999999999,1750.2464108396848,1749.1177882934041
0.1172,1750.8412572592954,1749.7106312782414
0.1174,1751.4326427813287,1750.3000154906413
0.1176,1752.0205875167828,1750.8859610356894
0.1178,1752.60511146037,1751.4684879021809
0.11800000000000001,1753.1862344911735,1752.0476159632792
0.1182,1753.7639763733064,1752.6233649771734
0.1184,1754.3383567565609,1753.19575458773
0.1186,1754.9093951770578,1753.7648043251418
0.1188,1755.4771110578931,1754.330533606573
0.11900000000000001,1756.0415237097795,1754.8929617368033
0.1192,1756.6026523316839,1755.452107908865
0.1194,1757.1605160114648,1756.0079912046795
0.1196,1757.7151337265018,1756.5606305956894
0.1198,1758.2665243443273,1757.1100449434869
0.12,1758.8147066232486,1757.6562530004396
0.1202,1759.3596992129721,1758.1992734103121
0.1204,1759.9015206552208,1758.7391247088876
0.1206,1760.4401893843506,1759.2758253245788
0.1208,1760.9757237279616,1759.8093935790455
0.121,1761.508141907507,1760.3398476877978
0.1212,1762.0374620389005,1760.8672057608082
0.1214,1762.5637021331147,1761.3914858031092
0.1216,1763.0868800967849,1761.9127057153948
0.1218,1763.6070137328013,1762.4308832946167
0.122,1764.124120740904,1762.946036234577
0.1222,1764.638218718271,1763.4581821265158
0.1224,1765.1493251601053,1763.9673384597024
0.1226,1765.6574574602187,1764.4735226220134
0.1228,1766.1626329116102,1764.9767519005168
