Time,Parker,Cowen
0.0002,1173.0,1173.0
0.0004,1173.0,1173.0
0.0006,1173.0,1173.0
0.0008,1173.0,1173.0
0.001,1173.0,1173.0
0.0012,1173.0,1173.0
0.0014,1173.0,1173.0
0.0016,1173.0,1173.0
0.0018,1173.0,1173.0
0.002,1173.0,1173.0
0.0022,1173.0,1173.0
0.0024,1173.0,1173.0
0.0026,1173.0,1173.0
0.0028,1173.0,1173.0
0.003,1173.0,1173.0
0.0032,1173.0075196193602,1172.9765490142352
0.0034,1173.0035250514627,1172.9881873513166
0.0036,1173.0016508839635,1172.9940551411244
0.0038,1173.0007724416148,1172.9970107789002
0.004,1173.0003611017,1172.998498203039
0.0042,1173.0001686649953,1172.9992460963715
0.0044,1173.0000787170322,1172.999621830157
0.0046,1173.0000367094126,1172.999810443017
0.0048,1173.0000171067525,1172.9999050509784
0.005,1173.0000079662746,1172.9999524712869
0.0052,1173.0000037072873,1172.9999762230868
0.0054,1173.0000017241935,1172.999988111929
0.0056,1173.000000801419,1172.9999940590903
0.0058,1173.0000003722982,1172.99999703229
0.006,1173.00000017286,1172.9999985178918
0.0062,1173.00000008022,1172.999999259834
0.0064,1173.0000000372104,1172.9999996302245
0.0066,1173.0000000172524,1172.9999998150738
0.0068,1173.0000000079963,1172.9999999073154
0.006999999999999999,1173.000000003704,1172.999999953352
0.0072,1173.0000000017162,1172.999999976344
0.0074,1173.000000000795,1172.9999999878453
0.0076,1173.0000000003688,1172.9999999936163
0.0078,1173.0000000001735,1172.9999999965305
0.008,1173.0000000000878,1172.9999999980203
0.0082,1173.000000000057,1172.999999998801
0.0084,1173.0000000000632,1172.9999999992385
0.0086,1173.0000000001069,1172.9999999995214
0.0088,1173.0000000002096,1172.9999999997644
0.009000000000000001,1173.000000000416,1173.0000000000596
0.0092,1173.0000000008076,1173.0000000005132
0.0094,1173.0000000015307,1173.0000000012785
0.0096,1173.000000002822,1173.000000002603
0.0098,1173.000000005075,1173.000000004877
0.01,1173.0000000089128,1173.000000008725
0.0102,1173.0000000153086,1173.0000000151156
0.0104,1173.000000025748,1173.0000000255275
0.0106,1173.000000042458,1173.0000000421778
0.0108,1173.000000068715,1173.000000068327
0.011000000000000001,1173.0000001092603,1173.0000001086914
0.0112,1173.0000001708484,1173.0000001699912
0.0114,1173.0000002629536,1173.000000261649
0.0116,1173.0000003986795,1173.0000003966973
0.0118,1173.000000595909,1173.0000005929173
0.012,1173.0000008787295,1173.000000874262
0.0122,1173.0000012792073,1173.00000127261
0.0124,1173.0000018395363,1173.0000018299054
0.0126,1173.000002614639,1173.0000026007392
0.0128,1173.0000036752697,1173.0000036554304
0.013000000000000001,1173.0000051116901,1173.0000050836752
0.0132,1173.0000070379706,1173.0000069988182
0.0134,1173.000009597001,1173.0000095428204
0.0136,1173.0000129662549,1173.000012891983
0.0138,1173.000017364388,1173.0000172634925
0.013999999999999999,1173.0000230587252,1173.0000229228465
0.0142,1173.0000303736983,1173.0000301922196
0.0144,1173.0000397002864,1173.0000394598235
0.0146,1173.0000515065065,1173.0000511903113
0.0148,1173.0000663490084,1173.0000659362631
0.015,1173.000084885803,1173.0000843507996
0.0152,1173.0001078901462,1173.000107201338
0.0154,1173.0001362656158,1173.0001353845237
0.0156,1173.0001710623826,1173.0001699423403
0.0158,1173.000213494674,1173.0002120794024
0.016,1173.0002649594433,1173.0002631814282
0.0162,1173.0003270562001,1173.000324834869
0.0164,1173.0004016080056,1173.000398847668
0.0166,1173.0004906835684,1173.0004872711252
0.0168,1173.00059662042,1173.0005924228003
0.017,1173.0007220491002,1173.000716910424
0.0172,1173.0008699182977,1173.0008636567377
0.0174,1173.0010435208653,1173.0010359251946
0.0176,1173.0012465206435,1173.0012373464442
0.0178,1173.0014829799961,1173.0014719455194
0.018000000000000002,1173.001757387969,1173.0017441696216
0.0182,1173.0020746889766,1173.0020589164178
0.0184,1173.0024403119075,1173.0024215627466
0.0186,1173.0028601995534,1173.0028379936175
0.0188,1173.0033408382358,1173.0033146314108
0.019,1173.0038892875332,1173.0038584651472
0.0192,1173.004513209991,1173.0044770797326
0.0194,1173.0052209006935,1173.0051786850563
0.0196,1173.0060213165948,1173.0059721448283
0.0198,1173.0069241054846,1173.0068670050475
0.02,1173.0079396344904,1173.0078735219936
0.0202,1173.0090790179931,1173.009002689623
0.0204,1173.0103541448584,1173.0102662662773
0.0206,1173.0117777048822,1173.011676800597
0.0208,1173.0133632143427,1173.0132476565382
0.021,1173.015125040578,1173.0149930374128
0.0212,1173.0170784254854,1173.0169280088455
0.0214,1173.019239507871,1173.0190685205876
0.0216,1173.0216253445653,1173.0214314270868
0.0218,1173.0242539302305,1173.0240345067646
0.022000000000000002,1173.0271442157996,1173.0268964799154
0.0222,1173.0303161254803,1173.0300370251896
0.0224,1173.0337905722774,1173.0334767945878
0.0226,1173.0375894719782,1173.0372374269352
0.0228,1173.0417357555662,1173.0413415597911
0.023,1173.0462533800273,1173.0458128397584
0.0232,1173.051167337519,1173.05067593117
0.0234,1173.0565036628825,1173.055956523129
0.0236,1173.0622894394787,1173.061681334889
0.0238,1173.0685528033478,1173.06787811957
0.024,1173.0753229456752,1173.0745756661931
0.0242,1173.0826301135749,1173.08180380006
0.0244,1173.0905056091985,1173.0895933814634
0.0246,1173.098981787175,1173.0979763027503
0.0248,1173.1080920504046,1173.1069854837617
0.025,1173.1178708442255,1173.1166548656631
0.0252,1173.1283536489855,1173.127019403194
0.0254,1173.139576971038,1173.1381150553732
0.0256,1173.15157833221,1173.1499787746884
0.0258,1173.1643962577673,1173.1626484948076
0.026000000000000002,1173.1780702629308,1173.176163116864
0.0262,1173.1926408379734,1173.1905624943463
0.0264,1173.2081494319568,1173.2058874166448
0.0266,1173.2246384351536,1173.2221795913101
0.0268,1173.2421511601997,1173.2394816250658
0.027000000000000003,1173.260731822036,1173.2578370036322
0.0272,1173.2804255166982,1173.2772900704188
0.0274,1173.301278198999,1173.297886004135
0.0276,1173.3233366591683,1173.3196707953832
0.0278,1173.3466484985117,1173.3426912222842
0.027999999999999997,1173.3712621041304,1173.3669948252025
0.0282,1173.3972266227868,1173.3926298806214
0.0284,1173.4245919339478,1173.4196453742338
0.0286,1173.453408622088,1173.4480909733018
0.0288,1173.483727948295,1173.4780169983496
0.028999999999999998,1173.5156018212447,1173.5094743942448
0.0292,1173.5490827676037,1173.5425147007256
0.0294,1173.5842239019166,1173.5771900224318
0.0296,1173.621078896029,1173.6135529984995
0.0298,1173.6597019481133,1173.6516567717692
0.03,1173.7001477513422,1173.6915549576654
0.0302,1173.74247146227,1173.7333016128023
0.0304,1173.786728668974,1173.7769512033635
0.0306,1173.8329753590017,1173.8225585733126
0.0308,1173.8812678871818,1173.8701789124764
0.031,1173.9316629433454,1173.9198677245595
0.0312,1173.9842175199974,1173.9716807951245
0.0314,1174.0389888799987,1174.0256741595945
0.0316,1174.0960345242856,1174.0819040713127
0.0318,1174.1554121596853,1174.1404269697064
0.032,1174.2171796668567,1174.2012994485947
0.0322,1174.2813950684003,1174.2645782246755
0.0324,1174.3481164971768,1174.330320106232
0.0326,1174.4174021648657,1174.39858196209
0.0328,1174.4893103308013,1174.469420690874
0.033,1174.5638992711188,1174.5428931905637
0.0332,1174.6412272482376,1174.6190563284158
0.0334,1174.7213524807169,1174.6979669112582
0.0336,1174.8043331135061,1174.779681656188
0.0338,1174.8902271886168,1174.8642571617013
0.034,1174.979092616245,1174.9517498792773
0.0342,1175.0709871463578,1175.042216085438
0.0344,1175.1659683407786,1175.1357118543044
0.0346,1175.2640935457714,1175.2322930306698
0.0348,1175.365419865167,1175.3320152036035
0.035,1175.4700041340218,1175.4349336806083
0.0352,1175.5779028928453,1175.541103462338
0.0354,1175.6891723623985,1175.6505792178953
0.0356,1175.8038684190788,1175.763415260719
0.0358,1175.922046570907,1175.879665525069
0.036000000000000004,1176.0437619341146,1175.9993835431223
0.0362,1176.1690692103543,1176.1226224226914
0.0364,1176.2980226645327,1176.2494348255575
0.0366,1176.4306761032724,1176.3798729464465
0.0368,1176.5670828540096,1176.5139884926307
0.037000000000000005,1176.707295744735,1176.6518326641744
0.0372,1176.8513670843724,1176.7934561348256
0.0374,1176.9993486438095,1176.938909033542
0.0376,1177.1512916375673,1177.0882409266733
0.0378,1177.307246706124,1177.2415008007783
0.038,1177.4672638988807,1177.398737046094
0.0382,1177.631392657775,1177.5599974406439
0.0384,1177.7996818015358,1177.7253291349857
0.0386,1177.9721795105802,1177.8947786375998
0.0388,1178.148933312548,1178.0683918009074
0.039,1178.3299900684676,1178.2462138079197
0.0392,1178.5153959595484,1178.4282891595103
0.0394,1178.7051964746029,1178.6146616623082
0.0396,1178.899436398078,1178.8053744171998
0.0398,1179.098159798702,1179.0004698084408
0.04,1179.301410018734,1179.1999894933629
0.0402,1179.5092296638097,1179.4039743926726
0.0404,1179.721660593377,1179.6124646813391
0.0406,1179.93874391171,1179.8254997800473
0.0408,1180.1605199595008,1180.0431183472265
0.040999999999999995,1180.3870283060078,1180.2653582716302
0.0412,1180.6183077417663,1180.4922566654704
0.0414,1180.854396271837,1180.7238498580843
0.0416,1181.0953311095955,1180.9601733901375
0.0418,1181.3411486710468,1181.2012620083378
0.042,1181.5918845696551,1181.4471496606693
0.0422,1181.8475736116773,1181.6978694921145
0.0424,1182.1082497919972,1181.9534538408732
0.0426,1182.373946290442,1182.2139342350563
0.0428,1182.6446954685705,1182.4793413898456
0.043,1182.9205288669327,1182.7497052051153
0.0432,1183.2014772027742,1183.0250547634944
0.0434,1183.4875703681898,1183.3054183288684
0.0436,1183.7788374287054,1183.5908233453015
0.0438,1184.0753066222824,1183.8812964363776
0.044000000000000004,1184.3770053587298,1184.176863404939
0.0442,1184.6839602195196,1184.4775492332199
0.0444,1184.9961969579856,1184.7833780833603
0.0446,1185.313740499905,1185.0943732982898
0.0448,1185.6366149444423,1185.4105574029707
0.045,1185.9648435654535,1185.731952105992
0.0452,1186.2984488131324,1186.0585783014983
0.0454,1186.637452315994,1186.39045607145
0.0456,1186.9818748831824,1186.7276046881973
0.0458,1187.3317365070914,1187.0700426173648
0.046,1187.6870563662917,1187.4177875210273
0.0462,1188.0478528287485,1187.77085626118
0.0464,1188.414143455327,1188.1292649034767
0.0466,1188.7859450035653,1188.4930287212414
0.0468,1189.16327343172,1188.8621621997336
0.047,1189.5461439030569,1189.2366790406593
0.0472,1189.934570790393,1189.616592166923
0.0474,1190.3285676808716,1190.0019137276074
0.0476,1190.7281473809626,1190.3926551031702
0.0478,1191.1333219216795,1190.7888269108516
0.048,1191.5441025640066,1191.1904390102852
0.0482,1191.9604998045252,1191.5975005092998
0.0484,1192.3825233812256,1192.0100197699032
0.0486,1192.810182279507,1192.4280044144443
0.0488,1193.2434847383477,1192.8514613319414
0.049,1193.682438256642,1193.280396684569
0.0492,1194.1270495996926,1193.7148159142953
0.0494,1194.577324805856,1194.1547237496661
0.0496,1195.033269193326,1194.600124212719
0.0498,1195.4948873670548,1195.051020626031
0.05,1195.9621832257976,1195.5074156198841
0.0502,1196.4351599692802,1195.969311139546
0.0504,1196.9138201054775,1196.436708452658
0.0506,1197.398165458,1196.90960815672
0.0508,1197.8881971735746,1197.3880101866753
0.051,1198.3839157296247,1197.871913822575
0.0512,1198.8853209419308,1198.3613176973295
0.0514,1199.3924119723747,1198.8562198045313
0.0516,1199.9051873367564,1199.356617506345
0.0518,1200.4236449126774,1199.862507541466
0.052000000000000005,1200.9477819474919,1200.3738860331314
0.0522,1201.477595066306,1200.8907484971821
0.0524,1202.0130802800372,1201.413089850177
0.0526,1202.5542329935142,1201.9409044175413
0.0528,1203.1010480136192,1202.474185941758
0.053,1203.653519557466,1203.012927590582
0.0532,1204.211641260612,1203.5571219652923
0.0534,1204.7754061852897,1204.1067611089554
